Network,Message URL,Profile,Date,Message,Type,Content Type,Followers,Engagements,Location,Likes,Dislikes,Comments,Shares,Theme
Twitter,https://twitter.com/DanielV64297034/statuses/1526361206188933120,DanielV64297034,5/16/2022 8:37 pm,"azucenau Ahora resulta que el inquilino resentido, le hecha la culpa a la UNAM, por los médicos, le pregunto y los 'medicos cubanos ' ,con que calidad moral tienen para estar en México, pregunto vividores?",Mention,Text Only,0,0,"Colonia Lindavista, México, Mexico",0,0,0,0,Backlash
Instagram,https://www.instagram.com/p/Cdo6buJFxOy/,,5/16/2022 8:36 pm,"📰🌐🗺️ Comienza la semana con toda la #actualidad internacional con las #5Noticias de la semana por #aldeamundial - Del 10 al 16 de mayo de 2022

#noticias #noticia #internacional #internacionales #política #politicainternacional #politicaexterior #mundo #semana #Ucrania #rusia #otan #filandia #suecia #israel #palestina #shireenabuakle #asesinato #eeuu #racismo #paytongendron #paytongendronracist",Message,Photo,0,16,,16,0,0,0,
Twitter,https://twitter.com/paola_rios03/statuses/1526360489760104454,paola_rios03,5/16/2022 8:34 pm,"El 👑David *inserte El indio enamorado 🎶🎶🎶🎶* | QT: Se lo quedó el 🦅

David Reyes, de @elaguilabeisbol es nuestro lanzador de la semana 🔥

1⃣4⃣🍫 en 13.0 EL https://t.co/yXt9K7wPEr",Message,Text Only,10010,0,"Veracruz, Veracruz, Mexico",0,0,0,0,Origen cultural
Twitter,https://twitter.com/mariohflores/statuses/1526359712706568193,mariohflores,5/16/2022 8:31 pm,"Mexskal @Maruchanchan Jajaja en serio que si estás dañado, ya obtuviste tus 5 minutos, ya mijo, sigale de acomplejado, mi pequeño chofercito con aires de grandeza y cultura, pero que no ha logrado nada en su vida... Ve a qué te violente tu tío o tu papá...saluditos!!",Mention,Text Only,117,0,"Medina, Guanajuato, Mexico",0,0,0,0,
Twitter,https://twitter.com/hector_sinecio/statuses/1526359387547353090,hector_sinecio,5/16/2022 8:30 pm,"Jcms_1810 @gnmfcb @Alopezt2016 @IngenieroPetrol @cesarcharles Pues sólo acuérdate que #Juarez hubiera fusilado a #Cononfort si no se opone #Vidaurri quien lo protege en Nuevo León, si el indio Juárez era más canijo de lo que la gente piensa, si ganaba Ortega y Comonfort era el héroe, si perdían ya tenia en mente otra nueva generación. https://t.co/G6Qd1RJ3ta",Mention,Photo,8011,0,"El Pueblito, Querétaro, Mexico",0,0,0,0,Origen cultural
Instagram,https://www.instagram.com/p/Cdoz0YzJrHx/,,5/16/2022 7:38 pm,"La policía norteamericana reveló detalles del macabro plan del supremacista Payton Gendron, de 18 años, que mató a 10 personas en un supermercado. El adolescente planeó el ataque durante meses antes de conducir durante tres horas para llevar a cabo la emboscada que las autoridades califican como un acto de “extremismo violento” motivado por la raza.

-
#buffalo #asesino #paytongendron #eeuu #racismo",Message,Photo,0,162,,162,0,0,0,Perfilamiento racial
Twitter,https://twitter.com/TommyPadilla18/statuses/1526343703333203969,TommyPadilla18,5/16/2022 7:27 pm,"_ElFiel Y el taquero: hijo de toda tu puta madre naco de mierda , solo te pregunté si mediana no grande malparido",Mention,Text Only,242,0,"Guadalajara, Jalisco, Mexico",0,0,0,0,Odio
Instagram,https://www.instagram.com/p/CdoyFgWrwda/,,5/16/2022 7:23 pm,"📚Djamila Ribeiro: Gafas Moradas.
💵s/45.

Todo el mundo tiene su propio lugar de enunciación, el cual es necesario gestionar con crítica, responsabilidad y respeto. Hay quien siempre ha podido hablar, en su nombre y en el de los demás, y hay quien habitualmente se ha visto obligado a escuchar, pero eso está cambiando en los últimos tiempos. Ahora toman la palabra los silenciados, plantando cara al racismo patriarcal heteronormativo. La filósofa y activista Djamila Ribeiro, partiendo del punto de vista de la mujer negra, analiza todo lo que rodea al ""Lugar de enunciación"", defendiendo el derecho a una existencia digna, el derecho a la voz.

#libreriavirtual #ventadelibros #escritora #reading #libros #librorecomendado #peru #limalee #lima #bibliofilia #bookstagram #booklover #humanidades #racism #racismo #djamilaribeiro",Message,Photo,0,8,,8,0,0,0,Género
Twitter,https://twitter.com/inzunzaismael_/statuses/1526338829929488384,inzunzaismael_,5/16/2022 7:08 pm,Respecto al escándalo de los médicos cubanos: también es un asunto de clasismo. Les apuesto que si se anunciara la contratación de médicos alemanes o franceses no estuvieran con ese escozor. A la derecha conservadora siempre América Latina se le ha hecho poca cosa.,Message,Text Only,153,0,Mexico,0,0,0,0,
Twitter,https://twitter.com/inzunzaismael_/statuses/1526338400743149568,inzunzaismael_,5/16/2022 7:06 pm,También es un asunto sobre clasismo. Les apuesto que si se anunciara la contratación de médicos alemanes o franceses no estuvieran con ese escozor. A la derecha conservadora siempre América Latina se le ha hecho poca cosa.,Message,Text Only,153,0,Mexico,0,0,0,0,
Instagram,https://www.instagram.com/tv/Cdov0o5lCH_/,,5/16/2022 7:03 pm,"En un mercado de Nueva York un Joven de 18 años de edad mató a 10 ciudadanos en un  acto racial...

#ZARRAPATRAS #racismo #nuevayork #usa #noticiasdevenezuela #venezolanosporelmundo #Venezuela",Message,Video,0,6,,6,0,0,0,
Twitter,https://twitter.com/fidelito65/statuses/1526335245968150537,fidelito65,5/16/2022 6:54 pm,"Y para ejercer en EEUU tuviste que certificar tus conocimientos y títulos obtenidos?... | QT: ¿Médicos cubanos? 
Soy médico mexicano, estudie en México, he ejercido la profesión en Estados Unidos y acá he conocido médicos de diversas partes del mundo, incluyendo médicos cubanos. Oponerse a que médicos cubanos trabajen en México es infundado, clasista, y discriminatorio.",Message,Text Only,393,0,"Cuauhtemoc, Mexico City, Mexico",0,0,0,0,
Twitter,https://twitter.com/HmlopezLic/statuses/1526332784150650881,HmlopezLic,5/16/2022 6:44 pm,"lopezdoriga Sigan votando por los 4treros, liderado por éste loco resentido social.
Ya nos podrá decir de qué vive #JoseRamonLopezBeltran95",Mention,Text Only,274,0,Mexico,0,0,0,0,Backlash
Twitter,https://twitter.com/gelipavera/statuses/1526330009585037312,gelipavera,5/16/2022 6:33 pm,"etiennista Se hará más grande y más físico. Por eso hay que señalar cualquier tipo de violencia física o racial o clasista, para no perder el control de la situación. La opinión pública debe mantenerse muy alerta con estos temas.",Mention,Text Only,164,0,"Cuauhtemoc, Mexico City, Mexico",0,0,0,0,
Twitter,https://twitter.com/azaelc/statuses/1526324971701673994,azaelc,5/16/2022 6:13 pm,rivero_vic @alfredalva101 Déjalo que hable es resentido social...es un mascarita cualquiera...,Mention,Text Only,243,0,Mexico,0,0,0,0,Backlash
Twitter,https://twitter.com/azaelc/statuses/1526321700815749123,azaelc,5/16/2022 6:00 pm,alfredalva101 Para nada. Que equivocado estas. Exigir educación no me hace un resentido social. Pero no lo entenderias tu eres feliz mientras regalen dinero.,Mention,Text Only,243,0,Mexico,0,0,0,0,Backlash
Twitter,https://twitter.com/PedroAlcantar22/statuses/1526321447056162816,PedroAlcantar22,5/16/2022 5:59 pm,"TachoLadrillo Tienes razón, pero no solo es clasista y racista  también es envidia",Mention,Text Only,488,0,"Coyoacan, Mexico City, Mexico",0,0,0,0,
Instagram,https://www.instagram.com/p/CdoocdDu340/,,5/16/2022 5:58 pm,"#Repost ajplusespanol
・・・
Una de las matanzas racistas más mortales en la historia reciente de Estados Unidos ha ocurrido en Búfalo, Nueva York.
Un agresor de 18 años mató al menos 10 personas inspirado en la teoría del “gran reemplazo”, hecha por un escritor de extrema derecha.

#Bufalo #NuevaYork #Racismo #AtaqueRacista #BLM #ajplusesp_video",Message,Video,0,4,,4,0,0,0,
Twitter,https://twitter.com/Dagobertotisca1/statuses/1526321143350689793,Dagobertotisca1,5/16/2022 5:58 pm,FerCevallosF Juez y parte...? No creo...Pero la culpa no la tiene el Indio...!!!,Mention,Text Only,20,0,"Tonala, Jalisco, Mexico",0,0,0,0,Origen cultural
Twitter,https://twitter.com/azaelc/statuses/1526320633533046787,azaelc,5/16/2022 5:56 pm,"alfredalva101 Si sabes que es ser resentido social verdad?? Porque al parecer no sabes... ustedes los pro kakas les gusta pedir programas y apoyos sociales, lo de la educación es lo de menos para ustedes. Escuelas jodidas educación jodida en mexico aaa pero puentes a toda madre",Mention,Text Only,243,0,Mexico,0,0,0,0,Backlash
Instagram,https://www.instagram.com/p/Cdonrpirekv/,,5/16/2022 5:52 pm,"⭕Al menos diez personas murieron este sábado y otras tres resultaron heridas en un tiroteo ocurrido en un supermercado de un barrio predominantemente negro en la ciudad de Buffalo, Estados Unidos.

👨🏻‍✈️El FBI está investigando el tiroteo como un crimen de odio por motivos raciales.

🔹 Esto no es ajeno a nuestra realidad. Esta en manos de cada uno de nosotros como padres y como sociedad de no fomentar el racismo. En cada comentario, broma y queja con contenido racial que hacemos, estamos reforzando odio a personas que no merecen ser discriminadas. A más de la muerte, como en este caso, la discriminación racial genera violencia de todo tipo, menos oportunidades, afecta a la autoestima y genera inequidad. Adicional, predispone al desarrollo de trastornos mentales como ansiedad, depresión y puede conducir al suicidio. 
. 
. 
. 
👁‍🗨ceciliaviteri.saludmental
🗣Lic. Comunicación
🧠Psic. Clínica
👩‍💼Psic. Organizacional
.
.
.
.
#saludmental #psicologiaclinica #psicologiaclínica #trastornosmentales #trastornosmentalesgraves #psiquiatría #saludmental #ataque #racismo",Message,Photo,0,6,,6,0,0,0,
Twitter,https://twitter.com/MauricioGT66/statuses/1526317369202728960,MauricioGT66,5/16/2022 5:43 pm,LuchoAguilar14 @MarthaZamora029 Unas indio apenas jajajajaja,Mention,Text Only,661,0,"Monterrey, Nuevo León, Mexico",0,0,0,0,Origen cultural
Facebook,https://www.facebook.com/633767657076047/posts/1430882660697872/?comment_id=336003422004260,Unknown Profile,5/16/2022 5:32 pm,".  Cuentos cortos de las “increíbles” noticias mexicanas y otros cuentos:
El cuento de … 
SOY “BLANQUITO”
Niño dice:
Oye má que terrible lo que pasó en Estado Unidos, 
Mataron a varias personas , dicen que por  racismo
Qué bueno que vivimos en México y de eso no hemos sufrido.
Mamá contesta:
Hijo creo que te equivocas , 
Comentarios racistas , los escucho a diario por tus compatriotas:

Cuando  tu naciste  fuimos con la familia a un bonito restaurante
Era el favorito de tus abuelitos, iban de manera constante
La mesera ya conocía a los  abuelitos, se acercó a nuestra mesa y les dio un saludito.
Tu ibas  en la carriola dormido
Y andabas tapado , tu cara a la mesera no se le había revelado
Y que la mesera levanta la cobija , y exclama:
¡Es blanquito!,, y yo pensando , y si fueras morenito habría drama?
Me sentí  muy extrañada  del comentario de la mesera
¿Acaso ser “blanquito” más beneficios genera?

Paso el tiempo y un familiar  nos dijo
Qué bueno que “blanquito” sea tu hijo
Tendrá ventaja  te acordaras de mí , es un plus, así me dijo.

Y qué me dices  de la fiesta que le hicieron a tu amiga  Susanita
Su mamá reiteraba que  su hija era “blanquita”
Y el motivo por el cual  se veía morenita
Era por la  natación ya que  se exponía mucho al sol
Y su piel agarró esa pigmentado color
Su comentario me molestó
La piel de nuestros hijos no es un tema relevante
Pero para la  mamá de Susanita si era un tema importante

Niño dice:
Má,  yo tengo amigos  morenos y blanquitos
Eso no me importa , o ser “blanquito” en México es requisito?
Pues con todos ellos yo juego , Fornite es nuestro favorito
Y lo del color de piel, no me importa , yo no crítico.

La tía que escucha dice:
Mijito a ti el color de piel no te debe importar
Es más , eso nunca te va afectar
Pues eres “blanquito”  y a la discríminación no te vas a enfrentar
Y en México  tu piel ventajas te dará. 
Además eres güerito, de ojos azulitos 
No saliste como nuestra familia  que somos morenitos
Tu mamá Australiana  ha mejorada la raza mexicana. bla bla bla

Rimador Reflexiona:
“Cásate con un güero para mejorar la raza”
“El niño es morenito  pero esta bonito”
“Traes el nopal en la cara”
Frases que alguna vez hemos mencionado
Y andamos criticando a los gringos, estamos muy equivocados
Soy moreno y a mis 40 años , sigo siendo discriminado.
Es más llamaré ala CONAPRED bla bla bla…

Rimador,¿ este cuento ya terminó? Híjole Aún NO…de este cuento  saldrán más cuentos para contar, Si me deseas seguir, aquí está el link
https://www.facebook.com/losrimadores
Y si no , un excelente día te deseo a ti…",Mention,Text Only,0,0,,0,0,0,0,Odio
Twitter,https://twitter.com/Cgur28/statuses/1526314384259051520,Cgur28,5/16/2022 5:31 pm,"LordAbogado Pero muchos de ellos son mamones, egocéntristas e incluso clasistas, lo digo por qué al menos acá en Reynosa en dónde vivo, la mayoría te mira con inferioridad y eso está mal 
No es la regla pero la mayoría es así.
Lastima que los títulos no dan humildad y empatia",Mention,Text Only,855,0,Mexico,0,0,0,0,
Instagram,https://www.instagram.com/p/Cdogs2UP2tN/,,5/16/2022 4:51 pm,"MAÑANA 17/5 seguimos con COMÚN en 📍 trabajosocialunlp (63 y 9 - aula 5)
 ⏰ desde las 11hs. 

🌎 11:00 Bodypainting + Charla sobre la Ley de educación ambiental integral y ley 15.276 para la formación en materia ambiental de la administración pública provincial.
🌱 12:00 Taller de Huertas urbanas y compostaje como herramientas de transformación social con sergmagazzini y belensilvaa 
🖌 14:55 Performance Bodypainting: anaclararte y candelaar_ 
🗣 15:00 Conversatorio Arte y Soberanía: de los cuerpos, de los pueblos, de la alimentación, del ambiente, con Miryam Gorban y tizianocruzok

entrada libre y gratuita
¡lxs esperamos!

apoya: ambienteprovincia

#arte #derechoshumanos #memoria #géneros #diversidadcultural #diversidadsexual #ciclo #ddhh #racismo #soberaniaalimentaria #ciclocomún #soberania #soberaniaalimentaria #huertaurbana",Message,Photo,0,48,,44,0,4,0,
Instagram,https://www.instagram.com/tv/CdofNimjOrO/,,5/16/2022 4:39 pm,"NOS VAMOS A LA V... Así están las cosas, esta todo claro y andan tratando de negar lo que YA ESTÁ ESCRITO.. Si gana el apruebo Chile será una 💩
.
.
.....
#convencionculia #convencionracista #racismo sexismo 
#sevieneregimencomunista #telodije  #mamertolandia #rechazo #socialismo
#chile #chilecomunista  #convencionalesweones 
#datomatasocialismo #logicamatasocialismo
#ciframatasocialismo  #tantoweonenchile  #TontosÚtiles 
#weones #pelotudos #piensaunpoco
#capitalismo #comunistas #nolovimosvenir  #chileno #comunismochile #comunismo 
#chilezuela #bienvenidosachilezuela 
#preguntaleaunvenezolano #progres",Message,Video,0,8,,8,0,0,0,
Instagram,https://www.instagram.com/p/Cdoee8vvozg/,,5/16/2022 4:31 pm,"El tirador identificado como Payton Gendron, de 18 años, fue arrestado en la escena de la tragedia, una tienda de comestibles en un vecindario de mayoría negra, después de que la policía respondiera a llamadas de emergencia.

Los funcionarios encargados de hacer cumplir la ley dijeron que el presunto pistolero Payton Gendron, condujo 200 millas desde su ciudad natal de Conklin, Nueva York, hasta Buffalo después de buscar y apuntar específicamente a un vecindario predominantemente negro.

Gendron vestía chaleco antibalas, portaba un rifle de asalto y llevaba un casco equipado con cámara para transmitir su crimen en vivo por internet

Le disparó a 11 personas negras y dos personas blancas en la tienda de comestibles, dijeron las autoridades. Diez personas murieron.

Un documento de 180 páginas, supuestamente escrito por Gendron, da planes para el ataque y hace referencia a otros tiroteos racistas ya Roof. El documento también describe una ideología racista arraigada en la creencia de que Estados Unidos debería pertenecer solo a los blancos. Todos los demás, decía el documento, eran “reemplazos” que deberían ser eliminados por la fuerza o el terror. El ataque tenía la intención de intimidar a todas las personas que no eran blancas ni cristianas y hacer que abandonaran el país, dijo.

La noche del sábado, las autoridades locales estudiaron detenidamente el documento que describe cada paso de un plan para matar a la mayor cantidad posible de personas negras.

Habla del rifle de asalto semiautomático Bushmaster que utilizaría y da detalles del área de estacionamiento al que conduciría y de la red por la que transmitiría en vivo el acto de violencia.

En el documento de 180 abundan los comentarios racistas y antiinmigrantes que argumentan que los estadounidenses blancos corrían el riesgo de ser reemplazados por personas de color, una ideología común en la extrema derecha conocida como la teoría del «gran reemplazo».

Se trata de una teoría que ha inspirado a otros extremistas en el pasado.

#racismo #tirador #tiroteo #bufalo #matanza #ataque #usa#florida #jacksonville #noticias #notijax",Message,Photo,0,1,,1,0,0,0,Perfilamiento racial
Instagram,https://www.instagram.com/p/Cdocs3OqRa4/,,5/16/2022 4:16 pm,"Empezamos la semana y el tema elegido es el #racismo. 
El domingo publicaremos nuestro programa de psicología (Yo, un perro verde) en nuestro canal de Youtube. Contaremos con la participación de ngadi10 , quien nos explicará, desde su experiencia, todo lo vivido y relacionado con el racismo al que se ha visto expuesto en multitud de ocasiones.

Os agradecemos el apoyo.

¡Seguimos!

#estudiogalatea #EG #podcast #programa #entretenimiento #psicología #psicologiaanalitica #crecimientopersonal #racism #entretenimiento #revistadigital #revista #artículos#younperroverde #yupv #grabacion #discriminación #racismo #autocritica #confianza #radio #televisión #youtube #entrevista #programas",Message,Photo,0,8,,8,0,0,0,
Twitter,https://twitter.com/SlpUpcop/statuses/1526295135004377096,SlpUpcop,5/16/2022 4:14 pm,Gektor09 La raza carroñera que imperó en el Gobierno hasta antes de Diciembre de 2018 solo pone en evidencia su tremenda frustración porque ya no volverán a meter la mano al cajón. Ese miserable excremento humano llamado @pablinator30 es el más pestilente de los ejemplos. https://t.co/BSG8UlwLfO,Mention,Photo,1111,0,Mexico,0,0,0,0,
Instagram,https://www.instagram.com/p/CdocZLKAnpE/,,5/16/2022 4:13 pm,"Figuras de la talla de Novak Djokovic y Billie Jean King se mostraron en desacuerdo con esta decisión, y muchos tenistas de renombre se sumaron a la negativa. La ATP y la WTA, al igual que los jugadores, tampoco apoyaron la resolución.

De allí en adelante, se especuló con que decisiones tomarían los tenistas y las asociaciones que los representan. Se habló de un boicot al Grand Slam inglés y, también, se puso sobre la mesa la opción de que los torneos a disputarse en Gran Bretaña no otorgasen puntos. De esta manera, los tenistas de Rusia y Bielorrusia no se verían perjudicados en el ranking.

Sin embargo, la Junta de la ATP, a través de una carta enviada a los miembros de la asociación, y según recoge L'Equipe, informó que ""los puntos se asignarán íntegramente para los torneos de la ATP en Queens (500) y Eastbourne (250), así como para los tres torneos Challenger a disputarse, sobre la base de que existen alternativas (para registrarse en torneos en otros países) para los jugadores rusos y bielorrusos”.

#atp #rusos #bielorusos #racismo #Wimbledon #atpqueens #rublev #medvedev #atpeastbourne #atp500 #grandslam #atp250 #registro #challenger #granbretaña #reinounido #wta #itf #djokovic #torneos #warukraine #wartenis #tenis #guerra #tenistas #sinderechos #derechos",Message,Photo,0,9,,9,0,0,0,
Twitter,https://twitter.com/Osukaru247/statuses/1526294302657323011,Osukaru247,5/16/2022 4:11 pm,"Welcome to America!!!
Pinches Gringos Racistas alv 💪 | QT: Cómo arrestan a George Floyd // Cómo arrestan al nazi que se cargó 10 personas en Buffalo. https://t.co/PxA37NJtvZ",Message,Text Only,103,0,"Huilango, México, Mexico",0,0,0,0,
Instagram,https://www.instagram.com/p/CdobDeWpanD/,,5/16/2022 4:01 pm,"Encontré estas fotos que nunca las pude subir. Cuando tuve la oportunidad de tener la experiencia en el año 2019 de trabajar con adolescentes y jóvenes violencia y educación sexual integral junto al acompañamiento y trayectoria de CIES y PCI Media Impact.

Gracias 😇

#SantaCruz #Bolivia #Violenciamachista #violenciasexual #LasNiñasnosetocan #derechoshumanos #Feminismos #racismo #violenciapatriarcal #LaPaz #controlsocial #cochabamba #santacruz #bolivia #america #sudacas",Message,Photo,0,6,,6,0,0,0,
Instagram,https://www.instagram.com/p/CdoZPuGPOw0/,,5/16/2022 3:46 pm,"💛HE VUELTOOOO💛 🤗

Después de un gigante receso de publicaciones, y de nuevos seguidores 🎈🎈vuelvo a reanimar esta cuenta! Gracias por seguir aquí...

Y esta vez vengo con un TEMAZO DE AQUELLOS... y es que estoy algo aburrida de escuchar como tantas personas llevan la bandera de la inclusión en temas tan importantes y fundamentales de grupos que han sido segregados y oprimidos de nuestra sociedad... bien ahí ✊🏼
PERO a la hora de referirse a sus propios cuerpos o cuerpos de otrxs la #gordofobia les sale por los poros 🧟🧟‍♂️🧟‍♀️ y por más información que hay sobre el tema se rehúsan a investigar porque ""es que por salud, es que un tema de salud, gordura guacala"" 

Trabajé muchos años en temáticas de inclusión con #discapacidad y #racismo #xenofobia... y adivinen qué, las personas más gordofobicas las conocí en esos lugares/instituciones/fundaciones 🥀

🟡 Porque hablar de inclusión de algunxs mientras nos burlamos de otrxs está muy coherente ¿no? 

🟡 O sumarnos al carrito de la inclusión mientras continuamos con arcaicas creencias tipo ""es por salud"" está coherente ¿cierto? 

Sólo quiero recordar que hace más de 30 años POR SALUD ser homosexual estaba en la lista de patologías psiquiátricas, lo que incluía por supuesto tratamientos y fármacos, porque claro, ""por salud""... 

Como dijo la gran marianadenhollander_libros (a quien tuve en un live! que privilegio 🤗) ""somos gordofobicxs por default"", vivimos en una sociedad profundamente gordofobica, pero no tenemos argumento para HOY no estar dispuestos a trabajarlo y deconstruir todo lo aprendido (sobre todo si pasamos gran parte del tiempo en rrss) 

Un cuerpo delgado NO es mejor que uno gordo, un cuerpo gordo NO es mejor que uno delgado ❌

Dejemos esas comparaciones cuando queramos comprarnos un par de zapatillas 👟💋💛

#karenpsicologa #cuerposinpeso #inclusion #haeschile #haes #aceptacioncorporal #gordofobia #nomasgordofobia #liberacioncorporal #leydetallas",Message,Photo,0,17,,15,0,2,0,
