Network,Message URL,Profile,Date,Message,Type,Content Type,Followers,Engagements,Location,Gender,Age,Likes,Dislikes,Comments,Shares,Theme
Twitter,https://twitter.com/ventrueincgg/statuses/1520537330687393792,ventrueincgg,4/30/2022 6:55 pm,"Citamos nuevamente el siguiente comunicado estipulado el día 13 de Abril de 2022, aclarando que el jugador en ningún momento tuvo algún comportamiento “racista”, se objetó de esta palabra en el comunicado para globalizar que VenTrue INC nunca estará de acuerdo con estas acciones. | QT: #WildRift | COMUNICADO OFICIAL📝 https://t.co/BPylUwSKGE",Message,Text Only,114,0,"Monterrey, Nuevo León, Mexico",,,0,0,0,0,
Twitter,https://twitter.com/JonasAntagono/statuses/1520523644962754565,JonasAntagono,4/30/2022 6:01 pm,"INAHmx ¿Hace cuánto que no discutes con tu base laboral su responsabilidad social? Ah, que con un correo resolviste el tema ético. No se espera nada de este instituto, y aún así se sigue superando. | QT: Hoy, a un amigo y a mi, nos ocurrió una cosa súmanme humillante por parte de personal del @INAHmx  al visitar el Centro Ceremonial de El Tajín, no pude contener el llanto de la impotencia. Un total acto clasista y racista  que ha sido implementando por el estado “mexicano” https://t.co/xQ9bIiGU7z",Mention,Text Only,731,0,"Guadalajara, Jalisco, Mexico",,,0,0,0,0,
Twitter,https://twitter.com/GikrominaA/statuses/1520521197456351233,GikrominaA,4/30/2022 5:51 pm,"mario_delgado Uta madr3! Ya dejen de dividir con sus clasistas palabras, además de que suenan a chavistas fracasados se ven mal, quejándose siempre del pasado.  Pónganse a ching@rle y cierra la tromp@.",Mention,Text Only,79,0,"Acapulco de Juarez, Guerrero, Mexico",Men,,0,0,0,0,
Twitter,https://twitter.com/OOretrap/statuses/1520517163647442947,OOretrap,4/30/2022 5:35 pm,NeopariaCap_ @UMG2018 @moisesitimor Pinche naco enfermo,Mention,Text Only,920,0,"Tesistan, Jalisco, Mexico",,,0,0,0,0,Odio
Instagram,https://www.instagram.com/p/Cc_VDs2M88u/,,4/30/2022 5:00 pm,"🎬EL CORTO DE TIKTOK QUE BUSCA ENTRAR AL FESTIVAL DE CANNES

🏆 El Festival de Cannes anunció la asociación con TikTok para realizar contenidos exclusivos del encuentro internacional de cine y lanzaron un concurso de cortos.

🎥 Dirigido por David Gudiño, ""Argentina no es blanca"" narra la vida de un joven argentino que muestra varios comentarios de gente que no asocia su color de piel, según define el autor del corto, como parte de la identidad argentina.

¿Ya viste el corto? ¿Qué te pareció?

Por: radioam750

#argentinanoesblanca #racismo #tiktok #cannes",Message,Photo,0,11078,,,,10703,0,375,0,
Twitter,https://twitter.com/maricela_irmans/statuses/1520507772567052288,maricela_irmans,4/30/2022 4:57 pm,"AlkiLeonida @lafieraveracruz @yerimua Uysi eh re buena onda que critica a la gente por su piel y por su estatus social.
 pobre y clasista esa mujer, no sabe donde esta parada apenas se sube a un ladrillo y se tambalea pasando julio ya nadie le hara caso",Mention,Text Only,0,0,Mexico,Women,,0,0,0,0,Género
Instagram,https://www.instagram.com/p/Cc_NAaNJxTt/,,4/30/2022 3:50 pm,"La Conmebol decidió endurecer las sanciones por casos de discriminación en el fútbol sudamericano, luego de varias expresiones de racismo registradas en torneos internacionales de la institución.
.
El ente del fútbol regional ""impulsará cambios en los reglamentos para aumentar y endurecer las penalizaciones en los casos de racismo"", indicó la institución en un comunicado, destacó AFP.
 
El organismo que agrupa a las diez federaciones sudamericanas de balompié dijo que es ""absolutamente inaceptable cualquier manifestación de racismo y otras formas de violencia en sus torneos"".
.
Varias manifestaciones de racismo se produjeron en la vigente edición de la Copa Libertadores, todas contra equipos brasileños. 
.
Texto: Redacción web
Foto: El Nacional
 
#Fútbol #Racismo #Conmebol
.
Visite nuestra página web. Link en la bio.",Message,Photo,0,13,,,,13,0,0,0,
Instagram,https://www.instagram.com/p/Cc_Mj8YIrXk/,,4/30/2022 3:46 pm,"👇👇👇

 Cuando se ve un caso en el que alguien comete una ilegalidad, la reacción difiere en base a dos cosas: Si es una persona de la mayoría, entonces  es comprensible; perdonable, podría arreglarse y, según el caso, debería pagarse de acuerdo con sus acciones, que pueden estar motivadas por diferentes razones, arraigadas en cuestiones emocionales. Si es una minoría, entonces es imperdonable. 

A menudo vemos a personas mencionar el origen étnico cuando se trata de cualquier situación que no pone a los Roma en una buena posición. Y entonces surge la pregunta ¿Por qué hacen eso? ¿Cómo es que ser Gitano se volvió tan importante?

Es la forma más fácil de culpar, se culpa a los que no pueden defenderse y aunque pudieran, son basados ​​en números, mucho menos que la mayoría. Es lógico por que nombran la nacionalidad, tú identificas a la víctima, al delincuente, etc. Pero, ¿cómo ayuda la etnia? Realmente no se puede identificar en base a ella.

 Personalmente, veo la imposibilidad de la mayoría al juzgar una situación sin sacar a relucir la etnia de la misma. Un delito grave sigue siendo un delito grave; mi etnia no juega ningún papel en ello. No alienta mis acciones, no está arraigado en mi ADN, incluso si eso es lo que algunos creen. Mis acciones son un reflejo de mis elecciones y deseos, hago lo que quiero hacer, no es el resultado de que algunos nucleótidos peleen entre sí en mi ADN por su derecho a irme a trabajar o cometer algún delito grave. ¡Son mis acciones!

Es importante comprender la diferencia entre ser un ""ser humano"" y culpar de los actos de alguien a su etnia/raza/religión/clase/nacionalidad. Esto nunca hubiera sucedido si existiera responsabilidad. Ser responsable de mis propios pensamientos, acciones y como puedo usar mi posición privilegiada. Y debido a que existe el beneficio de la duda, quiero verlo desde ambas partes, ¿y si no lo hacen?, '¿cuál es la verdad real?'.

Mientras busco la verdad por mí misma, puedo compartirla. Entonces  mi verdad puede convertirse en una perspectiva, en un concepto, en una verdad general y absoluta.
.
.
. 
#racismo
#flamenco
#ciganos
#gitanos
#gitanas
#opreroma
#Antigitanismo",Message,Photo,0,43,,,,42,0,1,0,
Twitter,https://twitter.com/sotaDdiamantes/statuses/1520484297622306816,sotaDdiamantes,4/30/2022 3:24 pm,CarpyFelipe @eduardorivera01 RACISTA,Mention,Text Only,21,0,"Casa Blanca, Puebla, Mexico",,,0,0,0,0,
Twitter,https://twitter.com/Antonio84378250/statuses/1520456832887754754,Antonio84378250,4/30/2022 1:35 pm,"Veo muchos resentidos la mitad de los chilangos,odian que Monterrey sea mejor que la cdmx y que ya empezo a construir la Torre Rize https://t.co/dw3u2ahdSk",Message,Photo,819,0,"Monterrey, Nuevo León, Mexico",,,0,0,0,0,Backlash
Instagram,https://www.instagram.com/tv/Cc-9dMKPhFY/,,4/30/2022 1:35 pm,"Un día como hoy queremos recordar este experimento social que desarrolló los_informantes y que se ha realizado en varios países alrededor del mundo, obteniendo resultados similares:
Los niños y niñas participantes tienden a relacionar al muñeco de color de piel negra con lo FEO, MALO, POBRE Y MENOS DESEABLE, Incluso los mismos niños negros.
Los estereotipos negativos en contra de las personas por su color de piel es algo que aprendemos desde nuestros primeros años de vida. Es en los entornos familiares y escolares donde los niños y niñas forman sus primeras ideas sobre la vida y la sociedad, y es en estos espacios donde se les transmiten de forma consciente e inconsciente las ideas racistas, que luego cuestan tanto desaprender. Y aún peor, es aquí, donde los niños negros se empiezan a sentir identificados con todos esos sentimientos de inferioridad y pensamientos limitantes.
Celebremos el día de la niñez haciendo conciencia de lo que les estamos enseñando a través de nuestras acciones y lenguaje. 
QUE VIVA LOS NIÑOS CON MAS AMOR Y LIBRES DE PREJUICIOS! 

Videos relacionados:

Italia: https: //youtu.be/qGDvt4yKTiM

Colombia: https://www.youtube.com/watch?v=rbdLaEpna2o

México: https://www.youtube.com/watch?v=5bYmtq2fGmY&t=11s

República Dominicana: https://www.youtube.com/watch?v=ClBMzJ6S2

#diadelaniñez #racismo #ConCienciaafro #noalracismo #afrocolombianidad #afrodescendientes #antiracistmovement #antiracism #igualdadyequidad #poderafro #colombia #racismo #equidad #masamormenosprejuicios #noalracismo #igualdad #crianzaresponsable #derechoshumanos #empatia #comunidadafro",Message,Video,0,16,,,,16,0,0,0,
Instagram,https://www.instagram.com/p/Cc-3ow2rnq0/,,4/30/2022 12:43 pm,"Algunas expresiones artísticas que me llamaron la atención en la estaciones de tren de Nueva York. Fotos del prólifero ""SAMO"", Jean-Michel Basquiat, del que alguna vez me obsesioné con investigar su vida, su obra y su ascendencia haitiana-puertorriqueña. 

Frases sobre la pobreza que contrastan con la opulencia de la ciudad, al igual que las decenas de deambulantes que vimos por las calles y que eran sacados por la policía de las estaciones. 

Los carteles de la artista y activista Amanda Phingbodhipakkiya, que denuncian los delitos de odio contra los asiáticos que se incrementaron desde el principio de la pandemia. 

El arte es resistencia. 

#metro #newyorkcity #nymetro #artecallejero #nystreetart #nysubway #basquiat #samo #amandaphingbodhipakkiya #istillbelieveinnyc #crimendeodio #racismo #desigualdadesocial #arte",Message,Photo,0,13,,,,12,0,1,0,Perfilamiento racial
Twitter,https://twitter.com/hatzebere/statuses/1520442141331402753,hatzebere,4/30/2022 12:37 pm,"Si sufriste discriminación por una autoridad federal  presenta tu queja en la  @CNDH 

Si fue autoridad estatal en @CEDHJ 

Si fue un particular https://t.co/0Sx55Bh1wg | QT: Gracias @hatzebere @Maurocardenas @CEDHJ @CNDH",Message,Link,639,0,"Guadalajara, Jalisco, Mexico",Men,,0,0,0,0,Perfilamiento racial
Twitter,https://twitter.com/NetoArteagaC/statuses/1520423146649759744,NetoArteagaC,4/30/2022 11:21 am,"Jonaroach @HernanGomezB @JMilei Uay, pues quizá necesitas conocer más izquierdistas. Por otro lado, no se ve muy centrista que digamos aplaudir golpes de estado de ultraderecha o reproducir consignas clasistas.",Mention,Text Only,534,0,"Merida, Yucatán, Mexico",,,0,0,0,0,
Twitter,https://twitter.com/NetoArteagaC/statuses/1520422847881138177,NetoArteagaC,4/30/2022 11:20 am,"Jonaroach @HernanGomezB @JMilei Lol ni al caso, por más que pueda decir tarugadas o racismo/misoginia/clasismo implícito, cosas mucho peores se dicen en las redes o en medios sin que se cancele a quien las dice. Tendría que ser algo muy pero muy pasado de lanza rayando en lo criminal.",Mention,Text Only,534,0,"Merida, Yucatán, Mexico",,,0,0,0,0,
Instagram,https://www.instagram.com/p/Cc-r45RMfk4/,,4/30/2022 11:00 am,"La Conmebol decidió endurecer las sanciones por casos de discriminación en el fútbol sudamericano, luego de varias expresiones de racismo registradas en torneos internacionales de la institución.

El ente del fútbol regional ""impulsará cambios en los reglamentos para aumentar y endurecer las penalizaciones en los casos de racismo"", indicó la institución en un comunicado.

El organismo que agrupa a las diez federaciones sudamericanas de balompie dijo que es ""absolutamente inaceptable cualquier manifestación de racismo y otras formas de violencia en sus torneos"".

Varias manifestaciones de racismo se produjeron en la vigente edición de la Copa Libertadores, todas contra equipos brasileños.

En esta semana, durante el partido Corinthians y Boca (2-0) en Sao Paulo, un simpatizante del club argentino hizo burlas ofensivas imitando los gestos de un mono. El hincha argentino fue detenido.

Fuente: AFP 

#ElUniversal #EUVzla #Venezuela #Deportes #Racismo",Message,Photo,0,44,,,,42,0,2,0,Perfilamiento racial
Twitter,https://twitter.com/Jaganosenshi/statuses/1520416226912129025,Jaganosenshi,4/30/2022 10:54 am,"Veo en los grupos de AoS de FB molestia por los seguidores de #Hashut por estos humanos, peor vamos el army #chaosdwarf siempre fue multi raza y en AoS no es la excepción ya nos coqueteando desde hace rato en el lore del juego.

#Warhammer #ageofsigmar #slavestodarkness https://t.co/LV6XrlKxRF",Message,Photo,214,0,"Poza Rica de Hidalgo, Veracruz, Mexico",Men,,0,0,0,0,
Twitter,https://twitter.com/tadeocampagne/statuses/1520411246129938433,tadeocampagne,4/30/2022 10:34 am,"Por que el amor simpre Gana !! Boda 22 de parejas #LGBTTTIQ 🏳️‍🌈 #Durango 

Quien siga pensado que los prejuicios y actos de discriminación son los vencedores de esta lucha... le garantizó que se equivoca.

YA GANAMOS !! @CongresoDurango https://t.co/1T6BKVykz9",Message,Photo,2167,0,Mexico,,,0,0,0,0,
Twitter,https://twitter.com/Mex1Pachelbel/statuses/1520406599831105536,Mex1Pachelbel,4/30/2022 10:15 am,"jgnaredo En 2024 te borraremos esa estúpida sonrisita de tupo de la cara, naco asquerosísimo y repugnante.
Te veremos escupir sangre, infeliz.
Va por México!
HDTRPM!",Mention,Text Only,1418,0,"Casa Blanca, Puebla, Mexico",,,0,0,0,0,Odio
Instagram,https://www.instagram.com/p/Cc-k8JLNm4N/,,4/30/2022 10:00 am,"Cuando Estados Unidos se encontraba en plena Guerra Fría contra Rusia, la #NASA estaba en búsqueda de mentes brillantes que ayudaran a llevar al primer hombre al espacio 🚀. Pero a falta de supercomputadoras digitales encontraron la solución en 3 mujeres matemáticas #afroamericanas.
Es una película basada en #hechosreales, sigue la trayectoria de estas mujeres desde el inicio de sus aportaciones a la NASA. Sin embargo, durante sus logros profesionales 👩‍💻, se vieron envueltas en diversos obstáculos sociales que les dificultaron la llegada a su objetivo: como el color de su piel y el rol obligatorio de aquellos tiempos en donde una mujer tenía que ser ama de casa 🏠. 

https://www.disneyplus.com/es-419/movies/talentos-ocultos/2xa2YdiOJXQt

 #racismo  #mujeres  #profesionales  #cohete #cohete  #luna  #barreras",Message,Photo,0,8,,,,8,0,0,0,Género
Instagram,https://www.instagram.com/p/Cc-gkgWMzBL/,,4/30/2022 9:22 am,"River apelará la sanción impuesta por Conmebol.

River Plate recibió una multa de 30 mil dólares por gestos xenófobos y racistas de un hincha contra los simpatizantes de Fortaleza de Brasil.

El club de Nuñez dejo en claro su postura: ""Existen elementos suficientes para demostrar la ausencia de responsabilidad del Club sobre lo ocurrido, considerando que la Institución tomó todas las medidas"".

Por último, en el comunicado se menciona que en caso de mantenerse la sanción económica, el club procederá ""a repetir la multa impuesta por la CONMEBOL sobre la persona identificada como responsable de estos gestos racistas"".

Más info en 👉 HaceInstantes.com
.
.
.
#News #Noticias #HaceInstantes #HI #RiverPlate #Conmebol #CopaLibertadores #Racismo #Fortaleza #Brasil",Message,Photo,0,3,,,,3,0,0,0,
Twitter,https://twitter.com/JuampiSwan/statuses/1520346158140473345,JuampiSwan,4/30/2022 6:15 am,"noebah @unaguajira @antonioabadg No, lo que sucede es que usted tergiversa la información y hace preguntas falaces para desinformar y dar un discurso de discriminación,
.",Mention,Text Only,371,0,"Magdalena Contreras, Mexico City, Mexico",Men,,0,0,0,0,
Twitter,https://twitter.com/JuampiSwan/statuses/1520317557261144064,JuampiSwan,4/30/2022 4:22 am,CuentaDeAsta @ParkMiyu12 @DyskaAngel @cry_alexa @LAzuladas @BlackGenet @hannamsaram Suficiente ha sido la evidencia que usted ha dejado en público para exponer que ustedes están desesperados para justificar su discriminación.,Mention,Text Only,371,0,"Magdalena Contreras, Mexico City, Mexico",Men,,0,0,0,0,
Twitter,https://twitter.com/JuampiSwan/statuses/1520317018649595904,JuampiSwan,4/30/2022 4:19 am,"AlgarraCastillo @Sr_Donze ¿Disculparme por qué? Por sugerir que su perfil es falso? 🤷🏽‍♂️🤷🏽‍♂️
Tiene todo para serlo. Si no lo es y estoy hablando con  Goebbels en persona pues igual le digo que su interés en difamar para justificar la discriminación hacia la comunidad LGBT hará que usted termine en prisión.",Mention,Text Only,371,0,"Magdalena Contreras, Mexico City, Mexico",Men,,0,0,0,0,
Twitter,https://twitter.com/JuampiSwan/statuses/1520314704375259136,JuampiSwan,4/30/2022 4:10 am,"AlgarraCastillo @Sr_Donze Ha perdido contratos? 🤷🏽‍♂️
Deje de desinformar y difamar. 
Digo, un autor que escribe preguntas falaces para justificar todo un discurso de discriminación que él mismo escribió no es la mejor recomendación para que lo contraten.",Mention,Text Only,371,0,"Magdalena Contreras, Mexico City, Mexico",Men,,0,0,0,0,
Twitter,https://twitter.com/JuampiSwan/statuses/1520313680348520453,JuampiSwan,4/30/2022 4:06 am,AlgarraCastillo @Sr_Donze Y? Solamente demostraría que su compromiso con mantener la violencia y la discriminación es tan grande que es capaz de sacrificar otros aspectos de su vida.,Mention,Text Only,371,0,"Magdalena Contreras, Mexico City, Mexico",Men,,0,0,0,0,
Twitter,https://twitter.com/JuampiSwan/statuses/1520304181105602561,JuampiSwan,4/30/2022 3:28 am,"AlgarraCastillo @Sr_Donze Sí, sí lo he leído.  No es la primera vez que alguien lo cita para justificar sus falacias y sus discursos de discriminación.
Al final, solamente exponen lo bajo que caen ustedes con tal de justificar su discurso de desinformación.",Mention,Text Only,371,0,"Magdalena Contreras, Mexico City, Mexico",Men,,0,0,0,0,
Twitter,https://twitter.com/JuampiSwan/statuses/1520292649944723456,JuampiSwan,4/30/2022 2:43 am,"eri_sonora Que ustedes llamen ""progresistas de izquierda"" a cualquiera que esté en contra de los discursos de discriminación, difamación y violencia que USTEDES exponen solo evidencia el peligro que ustedes representan para la sociedad.
Btw,La ""ideología de género"" no existe...",Mention,Text Only,371,0,"Magdalena Contreras, Mexico City, Mexico",Men,,0,0,0,0,
Twitter,https://twitter.com/JuampiSwan/statuses/1520280061949190144,JuampiSwan,4/30/2022 1:53 am,"LibertarioHn504 La ""ideología de género"" no existe... Pero bueno, sigan llamando ""libertad de expresión"" a sus discursos de discriminación y difamación. Luego no se sorprendan cuando terminen en prisión.",Mention,Text Only,371,0,"Magdalena Contreras, Mexico City, Mexico",Men,,0,0,0,0,
Instagram,https://www.instagram.com/p/Cc9nG2VOkl4/,,4/30/2022 12:59 am,"Viernes de racismo
#racismo #yaessabado #sexo",Message,Photo,0,15,,,,15,0,0,0,
Twitter,https://twitter.com/luiscarlos1992/statuses/1520263272200654850,luiscarlos1992,4/30/2022 12:46 am,Exclamó el j | QT: Tal vez si no fuera tan clasista sería más feliz,Message,Text Only,2031,0,"Garza Garcia, Nuevo León, Mexico",,,0,0,0,0,
Twitter,https://twitter.com/luiscarlos1992/statuses/1520263180114616322,luiscarlos1992,4/30/2022 12:46 am,Tal vez si no fuera tan clasista sería más feliz,Message,Text Only,2031,0,"Garza Garcia, Nuevo León, Mexico",,,0,0,0,0,
Instagram,https://www.instagram.com/p/Cc9kqHeNN2d/,,4/30/2022 12:38 am,"A mí lo que me está fascinado de esta ola de reacciones racistas es la insistencia en ponerse cínicos preguntando ""si les faltaba algún derecho"".

Podría ponerme académico explicando las diferencias entre igualdad de derechos, igualdad social, igualdad cultural... pero es que ni eso:

""El antigitanismo se tipifica como delito de odio"" = Si discriminas o atacas a personas gitanas se considerará un delito cuyas consecuencias están ya dictaminadas. 

""Dar derechos"" = Dar un derecho a un sector de la población que antes, por propia ley, no tenían.

¿Qué parte de ""es una ley contra el racismo y no tiene ná que ver con agregar un derecho concreto, ni con dar pagas, ni chiringuitos, ni las pollas en vinagres que os estáis inventando"" no entendéis?

Es que de verdad, no sé si el ""Inventing Things"" se os ha escapao de las manos o es que realmente sois así de estúpidos y tenéis que volver a Primaria a reforzar la comprensión lectora 🤦🏻‍♂️

En fin... los créditos de todo esto, como siempre, pa tendencias_gitanas. Yo solo soy alguien muuuuuuuuu frustrao con tanto imbécil racista y tonto y tenía que airearme como fuera de tanta mancha de carajotas.

🎼Stone Sour - Do Me a Favour🤷🏻‍♂️

#antigitanismo #leyzerolo #pueblogitano #racismo #tontoseverywhere",Message,Photo,0,16,,,,10,0,6,0,
Twitter,https://twitter.com/hector_mujica27/statuses/1520260497035206657,hector_mujica27,4/30/2022 12:35 am,"HernanGomezB @facufacundo Ojalá fueras la mitad de talentoso de tu hermano.

Cómo es que Fscundo siendo super acá tú salieran tan resentido y frustrado con la vida??",Mention,Text Only,2379,0,"Cuauhtemoc, Mexico City, Mexico",,,0,0,0,0,Backlash
Twitter,https://twitter.com/zombiedarkelf/statuses/1520249409635725312,zombiedarkelf,4/29/2022 11:51 pm,"ogarrrio @Mike28dev @MaribelCruzGa13 @CONEJO_AGAIN @fuerzachaira Probablemente sí, ayer mientras la oposición criticaba y recordaba que las reformas no pasarán, ellos estuvieron todo el día de ayer y hoy retuiteando insultos clasistas y racistas a Noroña y sus seguidores",Mention,Text Only,230,0,Mexico,,,0,0,0,0,
Instagram,https://www.instagram.com/p/Cc9eDqANb_X/,,4/29/2022 11:40 pm,"EL COMUNICADO DE LA CONMEBOL Y LAS SANCIONES CONTRA EL RACISMO

La Confederación Sudamericana de Fútbol (CONMEBOL) multó a River Plate con 30.000 dólares el viernes después de que un hincha del club argentino fuera grabado arrojando plátano a los seguidores del Fortaleza en un partido de Copa Libertadores disputado en Buenos Aires.

CONMEBOL dijo que impulsará cambios en los reglamentos para ""aumentar y endurecer"" los castigos luego de una serie de incidentes racistas destacados por los clubes brasileños.

""La CONMEBOL considera ABSOLUTAMENTE INACEPTABLE cualquier manifestación de racismo y otras formas de violencia en sus torneos"", dijo el organismo en un comunicado, agregando que diseñaría e implementaría nuevos programas y acciones ""que apunten a desterrar definitivamente este problema del fútbol sudamericano"".

""La CONMEBOL impulsará cambios en los reglamentos para AUMENTAR Y ENDURECER las penalizaciones en los casos de racismo"", afirmó. No especificó qué implicarían los cambios.

""Estos casos de racismo, especialmente en los últimos partidos de la Libertadores, han causado preocupación y mucha indignación y tristeza en la CBF"", dijo Ednaldo Rodrigues en un video publicado en línea.
.
.
.
.
.
.
.
.
.
.

👉 Sigam nossos parceiros

rm_futz
futebolinterativo.br
noticias24h.futebol
_fcbayernbrasil

#Brasil🇧🇷 #brazil #Brasileirao #SerieA #brasil #conmebol #libertadores #lagloriaeterna #copalibertadores #confederacion #comunicado #repudio #racismo #noalracismo #notoracism #boca #river #catolica #estudiantes #emelec #informacion #noticias",Message,Photo,0,3,,,,3,0,0,0,
Twitter,https://twitter.com/NETAPLANET/statuses/1520236490563145732,NETAPLANET,4/29/2022 10:59 pm,"santillanpe1 @SilviaS20135121 @AlcaldiaAO @xennyy Ah pero con una disculpa pública quiere arreglar la VIOLENCIA, la discriminación, el insulto, el MALTRATO! PUES NO SEÑOR! @xennyy no aceptes sus disculpas porque el tipo es de armas tomar! Hipócrita!",Mention,Text Only,205,0,"Magdalena Contreras, Mexico City, Mexico",,,0,0,0,0,
Twitter,https://twitter.com/pinello13/statuses/1520231305195237377,pinello13,4/29/2022 10:39 pm,"Me da tanto coraje leer esto porque los colombianos fueron recibidos a trabajar en Venezuela y toda Latinoamérica cuando con su pasaporte no entraban a ningún lado, recuerden que la suerte no siempre va a estar de un lado todo  puede cambiar. | QT: Ser migrante venezolano en Colombia es escuchar cada cierto tiempo algún insulto, prejucio, discriminación hacia los venezolanos

Ser migrante venezolano en Colombia es en algunos casos tener miedo a hablar para que no te reconozcan el acento",Message,Text Only,693,0,"Ecatepec, México, Mexico",Men,,0,0,0,0,
Twitter,https://twitter.com/CharlyMCMLXVII/statuses/1520227028829626368,CharlyMCMLXVII,4/29/2022 10:22 pm,"caramirez_8 @javierehdz ""pendejos rayados"" ""infelices""  Seguro ha de tener clientes Rayados o jefes Rayados, o empleados Rayados. O solo hará negocios con tigres? O solo contratará tigres? Eso es discurso de odio y racismo. Que sigue un Mauthausen con hornos crematorios para  exterminar a los rayados?",Mention,Text Only,45,0,"Apodaca, Nuevo León, Mexico",,,0,0,0,0,
