Network,Message URL,Profile,Date,Message,Type,Content Type,Followers,Engagements,Location,Gender,Age,Likes,Dislikes,Comments,Shares,Theme
Twitter,https://twitter.com/sharelari/statuses/1506114057073528832,sharelari,3/21/2022 11:42 pm,"azucenau @Radio_Formula El clasismo a todo lo que da, que vergüenza te de un aeropuerto con gente así verdad 😂  vaya que de periodista dejas mucho a que desear.",Mention,Text Only,919,0,"Villahermosa, Tabasco, Mexico",,,0,0,0,0,
Twitter,https://twitter.com/arquiramirez501/statuses/1506113840982872066,arquiramirez501,3/21/2022 11:41 pm,"blancasmadrigal No coincido contigo, Daniel

Un aeropuerto es para mostrar la vanguardia de un país, aunque a los corazones de pollo les cause tirria

Sinceramente no creo que las tlayudas representen la vanguardia de México

Miserables mediocres, sería adecuado como antítesis de clasistas ?.",Mention,Text Only,414,3,Mexico,Men,,2,0,0,1,
Twitter,https://twitter.com/iTUTTIS/statuses/1506113811043913735,iTUTTIS,3/21/2022 11:41 pm,rturrent El clasismo nunca se ha escondido en México.,Mention,Text Only,325,0,"Tlalpan, Mexico City, Mexico",Men,,0,0,0,0,
Twitter,https://twitter.com/jccf0909/statuses/1506112262095912961,jccf0909,3/21/2022 11:35 pm,"soy_laqueeen Parece hasta preparado no? Para llevar la conversación nacional y que mañana diga, Mexico es clasista",Mention,Text Only,2154,2,"Garza Garcia, Nuevo León, Mexico",Men,,2,0,0,0,
Twitter,https://twitter.com/rdreal/statuses/1506111807429218304,rdreal,3/21/2022 11:33 pm,JordiCanel Again no estoy discutiendo eso lo cual creo es vdd. Estoy mencionando los comentarios clasistas que solo dejan ver cómo 🤡 a los que lo dicen y en nada aporta a lo que se debería de discutir 🤷🏻‍♂️,Mention,Text Only,76355,6,"Cuauhtemoc, Mexico City, Mexico",,,5,0,1,0,
Twitter,https://twitter.com/paco_nolasco/statuses/1506111799996952579,paco_nolasco,3/21/2022 11:33 pm,"PonchoGutz Creo anda mal chavo . Todavía no entiendes para qué sirve un aeropuerto? Para transportar gente de todas las clases sociales. Debe ser eficiente , súper bien COMUNICADO y de bajo costo. Miles de personas en este país utilizan un avión por temas de trabajo no todo es placer .",Mention,Text Only,603,1,"Miguel Hidalgo, Mexico City, Mexico",,,1,0,0,0,
Twitter,https://twitter.com/gnajjjj/statuses/1506111572745281537,gnajjjj,3/21/2022 11:32 pm,"Tan fácil que es para esta gente justificar sus burradas.

No sé cómo multiplicar

¡Clasistas! https://t.co/6a4G9iFwII | QT: Sí está cañón el clasismo que dejó ver el #AIFA",Message,Link,1759,2,"Colonia Lindavista, México, Mexico",,,2,0,0,0,
Twitter,https://twitter.com/emmeee25/statuses/1506110921734766603,emmeee25,3/21/2022 11:30 pm,"Jajajaja siempre amaré la palabra naco, idk why",Message,Text Only,107,0,"Xalapa de Enriquez, Veracruz, Mexico",,,0,0,0,0,Odio
Twitter,https://twitter.com/adolfometal/statuses/1506110624836771844,adolfometal,3/21/2022 11:28 pm,"3 cosas que aprendí con todo esto del AIFA

* Puedes decir que ya acabaste algo, cuando claramente vas a la mitad, o menos
* Jeje pinche gobierno pedorro 
* MUCHOS DE USTEDES SON BIEN CLASISTAS, NO MAMEN",Message,Text Only,868,10,"Cuautitlan Izcalli, México, Mexico",Men,,8,0,2,0,
Twitter,https://twitter.com/rdreal/statuses/1506110438567784453,rdreal,3/21/2022 11:28 pm,"OAlexGRam La mayoría de las quejas que he visto no mencionan eso, de lo cual estoy totalmente de acuerdo. Lo que me da repele es Justo los comentarios clasistas. Los argumentos bien establecidos si aportan a la discusión lo otro no creo.",Mention,Text Only,76355,1,"Cuauhtemoc, Mexico City, Mexico",,,1,0,0,0,
Twitter,https://twitter.com/abrahaammorau/statuses/1506109713796280328,abrahaammorau,3/21/2022 11:25 pm,"MiguelAngelCruz Eso no hay duda, pero el simple hecho de insultar a alguien por sus raíces eso sí me enoja😡 aparte el compañero es Racista, clasista, homofóbico y machista 🤯",Mention,Text Only,10399,3,"Guadalajara, Jalisco, Mexico",Men,,2,0,1,0,Sexodiversidad
Twitter,https://twitter.com/fluke_df/statuses/1506108912956809216,fluke_df,3/21/2022 11:22 pm,"Elliottmata7 @PonchoGutz Jaja me parece que no sabes que es ser clasista, pero una cosa si te aseguro ignorante si eres 😂.",Mention,Text Only,71,8,"Cuauhtemoc, Mexico City, Mexico",,,7,0,1,0,
Twitter,https://twitter.com/Amartiad/statuses/1506108739916500997,Amartiad,3/21/2022 11:21 pm,"rturrent @Unidosxmexi Es enorme el clasismo,  xenofobia y racismo que existe en México. Lamentable, pero es real.",Mention,Text Only,694,11,"Casa Blanca, Puebla, Mexico",,,8,0,1,2,
Twitter,https://twitter.com/abrahaammorau/statuses/1506108385174896641,abrahaammorau,3/21/2022 11:19 pm,No al racismo #DiaInternacionalcontraelracismo,Mention,Text Only,10399,3,"Guadalajara, Jalisco, Mexico",Men,,3,0,0,0,
Twitter,https://twitter.com/vikingafifimx/statuses/1506107602123431941,vikingafifimx,3/21/2022 11:16 pm,"yosoypaulinav Ya sé ¡qué hueva! Puro pinche acomplejado, antes de pérdida nada más eran corruptos. Ahora son corruptos fanáticos. ¡Dioquis!",Mention,Text Only,1396,0,"Miguel Aleman (La Doce), Sonora, Mexico",,,0,0,0,0,
Twitter,https://twitter.com/antobmg/statuses/1506107535366885377,antobmg,3/21/2022 11:16 pm,Una mujer vendiendo tlayudas despertó todo su abominable clasi-racismo. https://t.co/G9GQVJwdFK,Message,Link,552,1,"Nochistlan de Mejia, Zacatecas, Mexico",Men,,1,0,0,0,Género
Twitter,https://twitter.com/jasanchezc/statuses/1506107131350638595,jasanchezc,3/21/2022 11:14 pm,"Somos mucho mejor que ese puñado de mediocres resentidos que hoy han demostrado una vez más que solo trabajaron muchos años con un solo objetivo, quitar al que estaba en la silla para sentarse ellos.

Quitarlos de la silla no será fácil, por eso buscan empobrecer a los Mexicanos. https://t.co/J0TOTG76zp | QT: Merecemos muchísimo más que lo que representa el AIFA, y debemos estudiar, luchar, organizarnos y trabajar por ello. Construyamos el México que SÍ queremos, y que esta versión mediocre y vulgar de país no nos inunde las venas, que no nos hagan creer que esto merecemos, no es así.",Message,Link,1731,0,"Tultepec, México, Mexico",,,0,0,0,0,Backlash
Twitter,https://twitter.com/rogeliocm00/statuses/1506106867755409411,rogeliocm00,3/21/2022 11:13 pm,"raf_her @luis_gj Que dicho sea de paso, con una buena administración del NAIM podrían haber bajado aún más los costos de volar y todos poder hacerlo. 
Prefirieron cancelarlo para que sea más caro volar y ahora sí nadie de bajos recursos lo pueda hacer nunca. 
Los ""buenos"" son los más clasistas.",Mention,Text Only,817,4,"Colima, Colima, Mexico",Men,,4,0,0,0,
Twitter,https://twitter.com/pablinskiki/statuses/1506106807273594883,pablinskiki,3/21/2022 11:13 pm,"¿Quienes dicen que criticar es clasista? ¿Los acomplejados? https://t.co/nbnPtM7JKT | QT: Ahora resulta que señalar la mediocridad y jodidez del aeropuerto es clasista...

¿Qué hacemos para no ser clasistas?
¿Aplaudimos que inauguraron un aeropuerto inservible, feo y que da vergüenza como ustedes lo hacen?",Message,Link,1461,1,"Colonia del Valle, Mexico City, Mexico",,,1,0,0,0,
Twitter,https://twitter.com/mrmonosapiens/statuses/1506106185837125632,mrmonosapiens,3/21/2022 11:11 pm,arturogmXD @tannnit @agenciadeterror Creer que tu criterio es lo que mide lo correcto o incorrecto es clasista..,Mention,Text Only,308,3,"Pachuca de Soto, Hidalgo, Mexico",,,2,0,1,0,
Twitter,https://twitter.com/fluke_df/statuses/1506105500861177856,fluke_df,3/21/2022 11:08 pm,luis_gj @PonchoGutz El clasismo también jode pero eres muy chistoso sabes.,Mention,Text Only,71,0,"Cuauhtemoc, Mexico City, Mexico",,,0,0,0,0,
Twitter,https://twitter.com/isaacpquiroz/statuses/1506105485585530885,isaacpquiroz,3/21/2022 11:08 pm,"📌 El 21 de marzo de 1960 la policía abrió fuego en una manifestación pacífica contra las leyes del apartheid asesinando a 69 personas. Seis años después, en 1966, la ONU proclamó este día redoblando los esfuerzos para eliminar todas las formas de discriminación racial. https://t.co/8Z7dlfEj8A",Message,Photo,2545,23,"Toluca, México, Mexico",Men,,17,0,0,6,Perfilamiento racial
Twitter,https://twitter.com/TiinValentin/statuses/1506105486638129163,TiinValentin,3/21/2022 11:08 pm,PulsoLegisOax Obvio sigue vivo su legado porque sigue vivo el racismo en este país,Mention,Text Only,1207,3,"Cuauhtemoc, Mexico City, Mexico",Men,,2,0,1,0,
Twitter,https://twitter.com/ChibyNavy/statuses/1506105125353500674,ChibyNavy,3/21/2022 11:06 pm,"Clasismo, racismo, insultos... En comentarios de inauguración del aeropuerto. Nunca se vió tal virulencia cuando el PRIPANISMO saqueo al país. https://t.co/4rKY9hWwgl",Message,Link,1676,0,"Azcapotzalco, Mexico City, Mexico",,,0,0,0,0,
Twitter,https://twitter.com/sinmmdas/statuses/1506105112858669056,sinmmdas,3/21/2022 11:06 pm,esequielrascon @latinus_us @vampipe @BodegaAurrera @SEDENAmx Cierto...no hay nada como ser un pinche amargado resentido... https://t.co/vQDIAJkDVt,Mention,Photo,244,2,"Manzanillo, Colima, Mexico",,,2,0,0,0,Backlash
Twitter,https://twitter.com/verushhk/statuses/1506104617200881666,verushhk,3/21/2022 11:04 pm,"Entonces les molesta el ""clasismo"" pero no les molesta un aeropuerto a medio terminar. https://t.co/OuuycJIJ38",Message,Photo,2854,3,"Colonia Lindavista, México, Mexico",,,3,0,0,0,
Twitter,https://twitter.com/caromonnn/statuses/1506104583382204422,caromonnn,3/21/2022 11:04 pm,guille_gos Que intensos son!mas que las doñas de los grupos del face que se pelean por su maridos😅Bye me da hueva andar contestando. No mamen ES TWITTER no sea ridiculos o sea comentar esta chido y dar el punto de vist hasta clasista pero pelearse en twitter?No mmn 😆,Mention,Text Only,86,2,"Las Delicias, Baja California, Mexico",,,0,0,2,0,
Twitter,https://twitter.com/carlosortegap/statuses/1506104129097285633,carlosortegap,3/21/2022 11:03 pm,PPmerino Es cierto que hay muchas críticas clasistas al aeropuerto. Creo que hacer un aeropuerto tan lejos de la zona metropolitana son transporte público rápido es darle el mismo destino que el aeropuerto de Toluca. El aeropuerto de Shanghai está a casi 50km. Llegas en 20 en metro,Mention,Text Only,593,1,"Cuauhtemoc, Mexico City, Mexico",Men,,1,0,0,0,
Twitter,https://twitter.com/CHEMARGUEZ/statuses/1506103120677556225,CHEMARGUEZ,3/21/2022 10:59 pm,"No podían faltar con sus comentarios #clasistas 
No terminan de entender que eso se llama #DiscursoDeOdio Pareciera que no les da el cerebro para darse cuenta que solo exponen que son personas miserables sin ética. 

#Whitexicans no entienden que no entienden. https://t.co/9sVTS3z7DM",Message,Link,1880,1,"Tlalpan, Mexico City, Mexico",,,1,0,0,0,
Twitter,https://twitter.com/vivoxvivir/statuses/1506102870814310400,vivoxvivir,3/21/2022 10:58 pm,LuceroM56781358 @opaluri @ChumelTorres Jajajaja si de clasista son un vergüenza mira que decir que haces que el país funciones ególatra de cagada,Mention,Text Only,84,3,"Pachuca de Soto, Hidalgo, Mexico",,,2,0,1,0,
Instagram,https://www.instagram.com/p/CbY9-_vOvuN/,,3/21/2022 10:56 pm,"Ya se esta terminando el 21/3 y queria traerles este post para que recordemos que pueden hacer desde su lugar para colaborar en la lucha contra el racismo!✊🏾

Me inspire en un post que ya tenia y en uno de haluami
De hace algunos años

(Activistas afro/indigenas, si me equivoque en algo o creen que se puede sumar algo mas, hablenme por privado❤️🤎🖤)

#racismo #antiracismo #argentina",Message,Photo,0,1066,,,,1051,0,15,0,
Twitter,https://twitter.com/PerpetuDelrosal/statuses/1506102353732141056,PerpetuDelrosal,3/21/2022 10:55 pm,"HIDROCALIDACHAI @Dave_Cavanno @Mike46084475 O SEA QUE ERES UNA FIFI ASQUEROSA
CLASISTA , RACISTA , ASPIRACIONISTA , EXPLOTADORA DEL PUEVLO GÜENO
PULPA CHUPETEADORA

V I V I D O R A !!!!",Mention,Text Only,303,0,"Iztapalapa, Mexico City, Mexico",,,0,0,0,0,
Twitter,https://twitter.com/D0RENICE/statuses/1506101662880079876,D0RENICE,3/21/2022 10:53 pm,"Pobre de mi país, donde pendejamente califican como racismo y clasismo exigir que una obra pública pagada con NUESTROS IMPUESTOS sea eficiente, eficaz y transparente. Y no, no brinquen estando parejo el suelo, el AIFA cumple un solo requisito, es el capricho del Tlatoani en turno",Message,Text Only,184,1,Mexico,,,1,0,0,0,
Twitter,https://twitter.com/robertohcar/statuses/1506101610560335874,robertohcar,3/21/2022 10:53 pm,"ferbelaunzaran ""Ustedes nos provocaron a sacar nuestro clasismo, Chairos nacossssss"" https://t.co/mmExpn5or7",Mention,Photo,256,0,"Garza Garcia, Nuevo León, Mexico",Men,,0,0,0,0,
Twitter,https://twitter.com/elcacabonita/statuses/1506101531359289346,elcacabonita,3/21/2022 10:52 pm,"No me apantalla, he estado como en 35 países y dentro de esos en un chingo de ciudades y lo único que se espera de un aeropuerto es que cumpla su función, no? A este le falta movilidad y un chingo, pero neta no entiendo sus comentarios clasistas y pues se ven bien pendejos. https://t.co/v3c4IiW8x6 | QT: El AIFA apantalla fácilmente a personas que escasamente han salido del país o que no vuela con frecuencia. 

¿Es comentario clasista? Posiblemente si, pero es una realidad. 🤷🏻‍♂️",Message,Link,1723,5,"Miguel Hidalgo, Mexico City, Mexico",,,5,0,0,0,
Twitter,https://twitter.com/JosAntonioYeeC1/statuses/1506101473985314816,JosAntonioYeeC1,3/21/2022 10:52 pm,"https://t.co/UDNiToq5hX
SOLO A LOS CHAYOTEROS CLASISTAS LES MOLESTA QUE ALGUIEN DEL PUEBLO SE GANE LA VIDA VENDIENDO SUS TLAYUDAS Y QUE ADEMÁS TUVO PERMISO Y COMO SE PUEDE VER EN EL VIDEO, HASTA FILA HABÍA PARA SABOREAR ESAS TLAYUDAS QUE SE VEÍAN MUY RICAS.",Message,Link,12,0,"Coatepec, Veracruz, Mexico",Men,,0,0,0,0,
Twitter,https://twitter.com/Amartiad/statuses/1506101228400349188,Amartiad,3/21/2022 10:51 pm,"MaryGaba7 Que gente tan trabajadora en serio, y los Oligarcas, Prianistas y aspiracionistas con suv discriminación, y clasismo. Sabiendo que son gente nuestra, somos iguales, solo que algunos no se les han dado las oportunidades.",Mention,Text Only,694,31,"Casa Blanca, Puebla, Mexico",,,24,0,1,6,
Twitter,https://twitter.com/caromonnn/statuses/1506099977465982976,caromonnn,3/21/2022 10:46 pm,"guille_gos Viajo por trabajo y viajo gratis por placer. Y pues si, que clasista. Pero pues quien los saca de su papel. Saludos 🥳",Mention,Text Only,86,9,"Las Delicias, Baja California, Mexico",,,5,0,4,0,
Twitter,https://twitter.com/mrigual/statuses/1506099820896862211,mrigual,3/21/2022 10:45 pm,"Mafer_Alarcon_ Creo, me parece, sospecho, que las clases sociales existen. También la regulación de comercios. Y puntualizarlo y en todo caso pedirlo, no me hace ni clasista a mi, ni a ti más considerada con las clases más bajas. Pero no me hagas mucho caso, eh.",Mention,Text Only,465,1,"Monterrey, Nuevo León, Mexico",Men,,1,0,0,0,
Twitter,https://twitter.com/IMMOax/statuses/1506098908161662978,IMMOax,3/21/2022 10:42 pm,"El Día Internacional Contra La Discriminación Racial es un llamado a respetar y defender los derechos humanos de todas las personas.

Practiquemos los valores que nos ayuden a erradicar cualquier actitud que separe y lastime a nuestra sociedad. https://t.co/Hby6v09N4R",Message,Photo,489,0,"Oaxaca de Juarez, Oaxaca, Mexico",,,0,0,0,0,
Twitter,https://twitter.com/JorgeGomezOrtiz/statuses/1506097508048506881,JorgeGomezOrtiz,3/21/2022 10:36 pm,"Alfie_Acosta @rthur_013 Yo no soy Clasista, pero que triste espectáculo.",Mention,Text Only,10778,5,"Merida, Yucatán, Mexico",Men,,4,0,1,0,
Twitter,https://twitter.com/karlarregui/statuses/1506097261318656008,karlarregui,3/21/2022 10:35 pm,"El cabecita de algodón hace que saquen… su clasismo, por ejemplo 😏 https://t.co/rtjoHlBffK | QT: Hay cosas más de la chingada en nuestro país que sí merecen nuestra indignación.
El cabecita de algodón hace que saquen lo peor de ustedes, amikos",Message,Link,186,0,"Iztapalapa, Mexico City, Mexico",Women,,0,0,0,0,
Twitter,https://twitter.com/clariguzmanf/statuses/1506096355009212418,clariguzmanf,3/21/2022 10:32 pm,"Aquellos que se burlan y critican a la señora que vendió tlayudas, es clasista. Les falta leer la realidad de este país, principalmente de las mujeres. Son de los que dicen ""el pobre es pobre porque quiere"", lean mínimo los títulos de las noticias, reyes https://t.co/JCdjXZhXT3 | QT: Con el permiso de las autoridades, que no le cobraron nada, una señora vendió tlayudas  en el Aeropuerto Internacional Felipe Ángeles (AIFA), el cual no tiene aún establecimientos comerciales para comida. https://t.co/vOaqD4WEmP",Message,Link,178,8,"Colonia del Valle, Mexico City, Mexico",Women,,6,0,0,2,"Perfilamiento racial, Género"
Twitter,https://twitter.com/DrGustavoCalde2/statuses/1506094960252268551,DrGustavoCalde2,3/21/2022 10:26 pm,OswaldoSaucedo8 por cierto pendeja será tu puta racista cristera panista ojete madre,Mention,Text Only,929,0,"Coyoacan, Mexico City, Mexico",Women,,0,0,0,0,
Twitter,https://twitter.com/robertohcar/statuses/1506094705729327111,robertohcar,3/21/2022 10:25 pm,"Siempre que los Conservadores exhiben a todas luces su clasismo dicen que no es clasismo si no que no los entendemos debido a su superioridad intelectual. Su doctrina, la hipocresía y simulación.",Message,Text Only,256,1,"Garza Garcia, Nuevo León, Mexico",Men,,1,0,0,0,
Twitter,https://twitter.com/DrGustavoCalde2/statuses/1506094501378592772,DrGustavoCalde2,3/21/2022 10:24 pm,"OswaldoSaucedo8 no te hagas que la virgen te hablé, tú forma burlona de hablar de la gente humilde venda o no quesadillas a las que llamas garnachas, era tan fifi que ya ni cuenta te das de tu trato racista",Mention,Text Only,929,0,"Coyoacan, Mexico City, Mexico",Women,,0,0,0,0,
Twitter,https://twitter.com/andres_cubo/statuses/1506093412042354696,andres_cubo,3/21/2022 10:20 pm,"Esas respuestas clasistas que buscan prender ya solo suceden en tuiter desde bots y Maus Mrtnz, la vida real no es tan noventera.",Message,Text Only,1586,2,"Altepexi, Puebla, Mexico",Women,,2,0,0,0,
Twitter,https://twitter.com/JDOOficial/statuses/1506093263152893956,JDOOficial,3/21/2022 10:19 pm,"monerohernandez No es clasismo. Es querer justificar lo injustificable. Pero bueno, uds están usando a los pobres para a través de ellos tapar las pésimas decisiones de su tlatoani.",Mention,Text Only,1173,1,"Santa Rosa Jauregui, Querétaro, Mexico",Women,,1,0,0,0,
Twitter,https://twitter.com/aldo_antinoo/statuses/1506093258862055427,aldo_antinoo,3/21/2022 10:19 pm,"Independiente de lo que significa el #AIFA para obradoristas u oposición. Que horror que compartan imágenes de vendedores ambulantes para denostar el proyecto 
¿Qué sociedad tratan de construir? Quieren ser primer mundo y se comportan como perras odiosas ¡Cuánto clasismo!",Message,Text Only,1731,5,Mexico,Men,,4,0,1,0,
Twitter,https://twitter.com/Unn_Chilango/statuses/1506092971208417280,Unn_Chilango,3/21/2022 10:18 pm,CheveDelOxxo Si somos el país más naco del mundo. 😦,Mention,Text Only,377,0,"Crucecita, Oaxaca, Mexico",,,0,0,0,0,Odio
Twitter,https://twitter.com/YovanyMartillo/statuses/1506091577474797575,YovanyMartillo,3/21/2022 10:13 pm,Clasista atlista https://t.co/VpOocdHXUI | QT: Así venden en el nuevo aeropuerto https://t.co/G441yZpeit,Message,Link,2431,0,"Chetumal, Quintana Roo, Mexico",Women,,0,0,0,0,
Twitter,https://twitter.com/N27GC/statuses/1506091417629822978,N27GC,3/21/2022 10:12 pm,Claudiashein Y monreal ... y ebrard ... en la congeladora lejos del acomplejado ya hablo pejesustra por quien se la rifara,Mention,Text Only,222,0,"Jardines de la Silla (Jardines), Nuevo León, Mexico",,,0,0,0,0,
Twitter,https://twitter.com/Magusolome/statuses/1506091389196537859,Magusolome,3/21/2022 10:12 pm,"ciudadanochi La culpa no es del indio , sino de los tarugos que pagan por verlo",Mention,Text Only,1969,2,"Colonia Lindavista, México, Mexico",,,2,0,0,0,Origen cultural
Twitter,https://twitter.com/JuanBau00800443/statuses/1506091014653685765,JuanBau00800443,3/21/2022 10:10 pm,Ja ja el naco de Noroña https://t.co/VhdgiVJCZI,Mention,Photo,159,0,"Santa Rosa Jauregui, Querétaro, Mexico",Men,,0,0,0,0,Odio
Twitter,https://twitter.com/05Danna04/statuses/1506090922345439233,05Danna04,3/21/2022 10:10 pm,pedroferriz3 Chinga tu madre culero racista,Mention,Text Only,463,0,"Miguel Hidalgo, Mexico City, Mexico",Women,,0,0,0,0,
Twitter,https://twitter.com/mkTemo/statuses/1506090887713021957,mkTemo,3/21/2022 10:10 pm,Me lloran los ojos de leer tanto clasismo.,Message,Text Only,968,1,Mexico,,,1,0,0,0,
Twitter,https://twitter.com/AlinaDuarte_/statuses/1506090323117686789,AlinaDuarte_,3/21/2022 10:08 pm,"¿Para asumirse oposición a la 4T piden como requisito sacar lo más clasista de sí? Porque críticos todas y todos podemos ser, miserables y ruines, ya es por gusto, o por solicitud.",Message,Text Only,54148,554,"Cuauhtemoc, Mexico City, Mexico",,,438,0,4,112,
Twitter,https://twitter.com/antobmg/statuses/1506089357236527104,antobmg,3/21/2022 10:04 pm,"En verdad me he querido moderar con mis comentarios y no llamarles FACHOS, porque sé la raíz ignominiosa de la palabra, pero en verdad hoy queda claro que se merecen eso y más por ser una oposición tan corriente, tan baja, tan ruin, tan clasista y tan racista.",Message,Text Only,552,1,"Nochistlan de Mejia, Zacatecas, Mexico",Men,,1,0,0,0,
Twitter,https://twitter.com/NiinoDeTilcara/statuses/1506089321027276801,NiinoDeTilcara,3/21/2022 10:04 pm,mluiscastillo No veo el clasismo ... Tu fanatismo te ciega,Mention,Text Only,304,0,"Veracruz, Veracruz, Mexico",,,0,0,0,0,
Twitter,https://twitter.com/antobmg/statuses/1506088361546575875,antobmg,3/21/2022 10:00 pm,"ElAmaDeCasa1 @DamianAIcazar Usted es una raci-clasista, es es lo que debería darle mucha pero mucha vergüenza, no a usted, sino a su familia.",Mention,Text Only,552,2,"Nochistlan de Mejia, Zacatecas, Mexico",Men,,2,0,0,0,
