Network,Message URL,Profile,Date,Message,Type,Content Type,Followers,Engagements,Location,Gender,Age,Likes,Dislikes,Comments,Shares,Theme
Twitter,https://twitter.com/juan_wiechers50/statuses/1498424204034641921,juan_wiechers50,2/28/2022 5:25 pm,fernandeznorona @CitlaHM Azoton que se dio ojalá así sea el azoton que se de el partido de morenistas nacos acomplejados y resentidos RATAS que creen que su mesías demente los va a sacar de pobres y bestias. Eso no va a pasar NUNCA.,Mention,Text Only,0,0,"Jesus del Monte, México, Mexico",Men,,0,0,0,0,"Backlash, Odio"
Twitter,https://twitter.com/edu_casdi/statuses/1498422271123369987,edu_casdi,2/28/2022 5:18 pm,"El que está delante es el que representa a nuestra afición que se lo recrimina. El que hace el gesto no es del Granada CF es un racista. Fuera del fútbol! https://t.co/IzgHs0JO02 | QT: Oye! @GranadaCF !!!! Esta persona no puede volver a entrar en vuestro estadio! Bueno, al vuestro y a ninguno! @LaLiga !!! 

Echemos a los indeseables de nuestro fútbol! https://t.co/BqMe27N4LQ",Message,Link,47,1,"Lebanon Junction, Kentucky, United States",Women,,1,0,0,0,
Twitter,https://twitter.com/adalgre/statuses/1498420236164513797,adalgre,2/28/2022 5:09 pm,"PedroTobarM Su ignorancia los ciega, el racismo es complejo de inferioridad disfrazado de supremacía.",Mention,Text Only,675,0,"Guadalajara, Jalisco, Mexico",Men,,0,0,0,0,
Twitter,https://twitter.com/SamayoaDavid/statuses/1498419942785437697,SamayoaDavid,2/28/2022 5:08 pm,UKRinMEX @ZelenskyyUa #Racistas y siguen tirando gasolina en un fuego prendido que tienen. Pobre de la gente de #Ukraine,Mention,Text Only,530,1,Mexico,Men,,1,0,0,0,
Twitter,https://twitter.com/Gothmannnn/statuses/1498419868613365766,Gothmannnn,2/28/2022 5:08 pm,"purplejams14 @jose_rivera96 No te pintes situaciones dónde no las hay, es más clasista pensar que tiene un trasfondo que aceptar que tipo que puso el cartel simplemente es un ridículo que quiere llamar la atención, eso sí es otro rollo.",Mention,Text Only,763,0,Guatemala,,,0,0,0,0,
Twitter,https://twitter.com/Gothmannnn/statuses/1498417808929083399,Gothmannnn,2/28/2022 5:00 pm,alpakartt No veo de dónde sacó lo clasista el del tuit jajaja ahuevos que qué ridículo pero más ridículo tachar a alguien de clasista solo porque no le gusta algo jaja,Mention,Text Only,763,2,Guatemala,,,2,0,0,0,
Twitter,https://twitter.com/Gothmannnn/statuses/1498417585569861634,Gothmannnn,2/28/2022 4:59 pm,"¿Por qué la gente asume que cuando no le gusta el reggaeton a alguien es clasista? Simplemente no le gusta el género y ya, pero clasista es pensar que el reggaeton tiene que ver con clases sociales, a muchos nos puede gustar pero otros no, simple. https://t.co/bA2yLx89IL | QT: Cuando sos clasista y orgulloso de serlo. https://t.co/3izsYeZ3FE",Message,Link,763,27,Guatemala,,,20,0,1,6,
Twitter,https://twitter.com/AlvaroDLaRocha/statuses/1498415065070030851,AlvaroDLaRocha,2/28/2022 4:49 pm,"Sobre el tema: ¿Castigar a atletas que son completamente inocentes por el simple hecho de su nacionalidad no es discriminación?

Fifa, Uefa, el fútbol y la hipocresía al meterse en temas que no les corresponde… https://t.co/M32MaVqMtc | QT: BRUTAL CASTIGO A RUSIA. 🇷🇺

FIFA y UEFA han suspendido a todas las representaciones de Rusia de todo el fútbol internacional. Clubes y selecciones no podrán participar en torneos intercontinentales.

❌ El castigo incluye el Mundial Qatar 2022 y la Eurocopa femenina. https://t.co/PU3IsPFh7e",Message,Link,6064,35,Honduras,,,23,0,5,7,
Twitter,https://twitter.com/adalgre/statuses/1498407695728230400,adalgre,2/28/2022 4:20 pm,"Fuera máscaras!! De eso va el europeismo, racistas qleros!! 🤬 https://t.co/wBmtrCQNx2 | QT: 1-Asistimos a epidemia de hipocresía y supremacismo. En medios ""de 1er mundo"" urgen a ayudar a Ucrania no por humanitarismo, sino pq ""son blancos y de ojos azules, como nosotros"". Afganos, sirios, iraquíes y muchos otros, no importan, ""algo habrán hecho"". Ejemplos que asustan:",Message,Link,675,1,"Guadalajara, Jalisco, Mexico",Men,,0,0,1,0,
Twitter,https://twitter.com/Eliza_Rain/statuses/1498406006916669442,Eliza_Rain,2/28/2022 4:13 pm,"""Nos censuran por ser mujeres y hablar de la realidad material 😭😭""

Claro, Karen, no es como que te la pases hostigando cuentas de personas trans y sus simpatizantes con insultos homofóbicos, racistas y misóginos.😒",Message,Text Only,1640,12,"Magdalena Contreras, Mexico City, Mexico",,,10,0,0,2,"Sexodiversidad, Género"
Twitter,https://twitter.com/bjznegra/statuses/1498402539703836687,bjznegra,2/28/2022 3:59 pm,"pabloaure Usted es lo que llamamos en Venezuela. UN MALA GENTE... Probablemente muy inteligente pero malo, hipócrita y resentido!...los mala gente inteligentes creen que los demás son idiotas que no les ven lo mala personas que son!...usted, se ha dejado ver el hueso, ya no engaña a nadie!",Mention,Text Only,686,3,"Hilshire, Texas, United States",,,1,0,1,1,Backlash
Twitter,https://twitter.com/IlopangoM/statuses/1498399856955695109,IlopangoM,2/28/2022 3:48 pm,"damejiar Pendejo acomplejado, zatarra guiado por el barlovento.

Por pendejos como vos este país no crece",Mention,Text Only,87,1,"Apopa, San Salvador, El Salvador",,,0,0,1,0,
Twitter,https://twitter.com/SrJuanPapas/statuses/1498395774442299394,SrJuanPapas,2/28/2022 3:32 pm,"Sí me pueden todos esos comentarios racistas de los medios que destacan que el sufrimiento en Ucrania es especial «porque son rubios y de ojos azules».

¿Cuántas veces en este mundo racista no les hicieron sentir que no merecían ser queridos por no ser güeros?",Message,Text Only,1425,14,"Guadalajara, Jalisco, Mexico",,,9,0,2,3,Odio
Twitter,https://twitter.com/fasosamaldonado/statuses/1498393945478291457,fasosamaldonado,2/28/2022 3:25 pm,"Gabriel Cuadri
Felicidades a
Casalamm
Por correr a los
Indígenas https://t.co/qrBMU6Pn32 | QT: Horas después hablé con ella, su nombre es #BrígidaRicardoMatilde y me dijo lo triste y vulnerada que se siente aún, y como vecina de la @coloniaroma es objeto, -por ser indígena-, de constante discriminación. En una zona tan cosmopolita como ésta esto debería ser inconcebible!",Message,Link,899,0,"Ecatepec, México, Mexico",Men,,0,0,0,0,
Twitter,https://twitter.com/DiegoLu64999580/statuses/1498392147682340870,DiegoLu64999580,2/28/2022 3:18 pm,SAPARO23 @ultrakike1977 @Faitelson_ESPN los ucranianos cometían racismo hacia los prorusos que quieran adherirse a Rusia por ejemplo la región de dombass y Crimea,Mention,Text Only,2,0,"Las Pintas de Arriba, Jalisco, Mexico",Men,,0,0,0,0,
Twitter,https://twitter.com/AlbertoAldamaM1/statuses/1498385830976630792,AlbertoAldamaM1,2/28/2022 2:53 pm,marianaliru @hdemauleon es un indio  el remero de presi,Mention,Text Only,4,0,"Cholula, Puebla, Mexico",Men,,0,0,0,0,Origen cultural
Twitter,https://twitter.com/Amartiad/statuses/1498383536352636934,Amartiad,2/28/2022 2:44 pm,"Yo apoyo a @EmbRusiaMexico  y no a un Gobierno por un golpe de estado que apoya los crímenes Neofacista - ucraniano.. Y le recuerdo Nuestros Tamales son Deliciosos. @UKRinMEX Racistas y facistas hipócritas. https://t.co/QK3lmWjoH1 https://t.co/og1qRHUqL7 | QT: Hoy día de pago solo por leer @SputnikMundo y @ActualidadRT 🐻 
#ConLosTamalesNo 
#EmbajadaTamalera https://t.co/sJ9VwT1gpy",Message,Photo,603,0,"Casa Blanca, Puebla, Mexico",,,0,0,0,0,
Twitter,https://twitter.com/AlejandraDuar10/statuses/1498381941313179648,AlejandraDuar10,2/28/2022 2:37 pm,"Buen podcast para analizar los mecanismos sutiles y evidentes de cómo actúa el racismo en las sociedades donde hay minorías afro descendientes. Para cuestionarse si hemos contribuido a esto. Hay que escuchar a los que lo sufren. 

 https://t.co/CNezVz4zFz",Message,Link,167,0,"Colorado Springs, Colorado, United States",,,0,0,0,0,
Twitter,https://twitter.com/Rosilu_DV/statuses/1498379377754607616,Rosilu_DV,2/28/2022 2:27 pm,SantosFdz porque es chaparro y gordo y prieto como Benito Bodoque,Mention,Text Only,837,4,"Athens, Texas, United States",,,3,0,1,0,
Twitter,https://twitter.com/almacs77/statuses/1498377949405396992,almacs77,2/28/2022 2:21 pm,"Policia_GobOax @AlcaldiaPtoEsc @GobOax  el presente tw tiene 2 motivos a) denunciar hostigamiento y discriminación por parte de la policía de playa en Zicaleta, los señores solo se detuvieron, se dirigieron y",Mention,Text Only,67,2,"Puerto Escondido, Oaxaca, Mexico",Women,,0,0,1,1,Perfilamiento racial
Twitter,https://twitter.com/DiegoLu64999580/statuses/1498375677669789701,DiegoLu64999580,2/28/2022 2:12 pm,"JhonnyMX2022 @Joserra48807003 @esm030389 @Faitelson_ESPN Rusia no tiene bases militares en ningún lado, y es normal que cada país se financie en su propia defensa, pero poner bases militares en otros países no, y es peligroso ese pedo, por qué si siguen así crearán una forma de racismo que puede ahora sí llegar la tercera guerra mundia",Mention,Text Only,2,3,"Tesistan, Jalisco, Mexico",Men,,0,0,3,0,
Twitter,https://twitter.com/pinello13/statuses/1498375378976579590,pinello13,2/28/2022 2:11 pm,"Mucho de racismo también https://t.co/6TYY16HEhg | QT: Interesante ver cómo se ha representado a #Rusia en algunos mapas a lo largo de la historia

Vía @geoinfinita

https://t.co/7F6PKZBqyE https://t.co/OL0LsROijW",Message,Link,657,0,"Ecatepec, México, Mexico",Men,,0,0,0,0,
Twitter,https://twitter.com/_FerLeonMex/statuses/1498372162008330248,_FerLeonMex,2/28/2022 1:58 pm,"El ""doctorado"" de taquería,(@samuel_garcias), salió más chingón que el miserable resentido, aquel dijo, ""ya domamos la pandemia"", a éste nomás le faltó terminarla por decreto...
@RealPolitikNL
@LoQuePasaEnNL 
@MtyFollow 
@elnorte_mty 
@QuePasaEnSN 
@charlymils 
@jorgeblancod https://t.co/eNpStEabIc | QT: Después de dos años de pandemia, de encierro, de pérdidas, de crisis económica, logramos salir adelante de este infierno que nos dejó la pandemia.",Message,Link,70,2,"San Nicolas de los Garza, Nuevo León, Mexico",,,2,0,0,0,Backlash
Twitter,https://twitter.com/prozacweed/statuses/1498372006856777733,prozacweed,2/28/2022 1:58 pm,"Jajaja todas las personas de bien apoyamos a Ucrania, pero dejen el patrioterismo para los ucranianos y europeos, en tiempos de paz te verían feo por prieto y tú ahí queriendo dar la vida por ellos. https://t.co/Aj3rIl3Fcs | QT: @UKRinMEX @UKRinMEX  Páguenos el pasaje a su país denos un curso de inducción rápida de armas , armas, chalecos ,municiones y garantías en caso de fallecer y créanme que muchos mexicanos irían a pelear asu país",Message,Link,1504,0,"Colonia del Valle, Mexico City, Mexico",,,0,0,0,0,
Twitter,https://twitter.com/mister_tsuki/statuses/1498371251299139586,mister_tsuki,2/28/2022 1:55 pm,Paranoid_360 Los simps de cualquier clase nos van a llevar  hacía su fin como raza humana.,Mention,Text Only,114,1,"Iztapalapa, Mexico City, Mexico",,,0,0,1,0,
Twitter,https://twitter.com/UrsulaBethManzo/statuses/1498366249264463874,UrsulaBethManzo,2/28/2022 1:35 pm,"Pues no hay mucho que buscar, como quién dice el becario de la @UKRinMEX vio la foto del vato y pensó: Mexicano-Cometamales. ¿Cómo puedo ser empática con alguien que asume que por nuestro color de piel solo comemos tamales? Sí tragamos un chingo de tamales pero no me jodan, plis. https://t.co/H7Qbjsueo9",Message,Photo,1143,3,Mexico,Women,,2,0,0,1,
