Network,Message URL,Profile,Date,Message,Type,Content Type,Followers,Engagements,Location,Gender,Age,Likes,Dislikes,Comments,Shares,Theme
Twitter,https://twitter.com/ArturoRiba/statuses/1509724539718193157,ArturoRiba,3/31/2022 10:49 pm,marcouriel13 @berruetagf Deplorable actitud de un algo resentido. Y así exige respeto.,Mention,Text Only,156,1,"Tlalpan, Mexico City, Mexico",,,1,0,0,0,Backlash
Twitter,https://twitter.com/FightMex/statuses/1509713159208288267,FightMex,3/31/2022 10:04 pm,RosannaMarzan @soyciguapa @IgualdadALyC @Racismo_MX @Sony_Tho @ISBeauvoir @EligeRed @balancejoven ¡Hola! Es una actividad gratuita. 😊,Mention,Text Only,1756,1,"Magdalena Contreras, Mexico City, Mexico",,,1,0,0,0,
Twitter,https://twitter.com/jm_fraustro/statuses/1509706512830148616,jm_fraustro,3/31/2022 9:37 pm,"mi reconocimiento al gobernador por tener como prioridad la no discriminación, y trabajar por el derecho a la vida, la supervivencia y desarrollo de nuestros pequeños. https://t.co/xF2D2n2mHE",Mention,Photo,18659,32,Mexico,,,23,0,0,9,
Twitter,https://twitter.com/LaloMadrigay/statuses/1509703619947511808,LaloMadrigay,3/31/2022 9:26 pm,"La comunidad trans tiene derecho a expresar y vivir su fe sin discriminación alguna y sin discursos trans odiantes.
Que Santa Wilfrida interceda por mis hermanxs trans.
#diadelavisibilidadtrans 🏳️‍⚧️#diadelavisibilidadtrans🏳️‍⚧️ https://t.co/LoqGUeCHt7",Message,Photo,374,32,"Xochimilco, Mexico City, Mexico",,,25,0,0,7,Género
Twitter,https://twitter.com/OrtollServando/statuses/1509694288598290435,OrtollServando,3/31/2022 8:49 pm,"Biologictime:

""México es racista y clasista.""",Mention,Text Only,6393,0,"Colima, Colima, Mexico",,,0,0,0,0,
Twitter,https://twitter.com/BennellyHernan2/statuses/1509691057411436550,BennellyHernan2,3/31/2022 8:36 pm,"Mi respaldo a la Dip @SalmaLuevano, quien ha sufrido constante violencia política y de género, por parte del legislador Gabriel Quadri.

Basta de permitir discursos de odio que dañan la libertad de ser, vivir y amar; solo generan discriminación, violencia e incluso, la muerte.",Message,Text Only,633,10,"Colonia Lindavista, México, Mexico",,,9,0,1,0,
Instagram,https://www.instagram.com/p/CbydKL9NQeL/,,3/31/2022 8:29 pm,"Hoy en el #diadelavisibilidadtrans 
Examinémonos y dejemos atrás tanto prejuicio y compartamiento racista heredado y normalizado. 
Seamos el cambio nostros para luego exigir uno.
#colombia🇨🇴 #Trans #Racist #FranciaMarquez #pactohistórico #Racismo #Cartoon #opinión #calicolombia🇨🇴 #PreguntaleABarbarias",Message,Photo,0,222,,,,216,0,6,0,Género
Twitter,https://twitter.com/DanielGarciaXXI/statuses/1509686369299353603,DanielGarciaXXI,3/31/2022 8:17 pm,"Eso pasa cuando votas por personas sin preparación alguna, no es discriminación porque hay personas con muy poca preparación académica, pero con capacidad para escuchar, deseos de aprender y hacer las cosas bien, en morena algunos diputados y senadores dejan mucho que decear. https://t.co/FmEDzNZyjm | QT: .@DiputadosMorena denuncian ante el @INEMexico a Eugenio Derbez, Natalia Lafourcade, Rubén Albarrán y otras celebridades que impulsan la campaña #SélvameDelTren.

https://t.co/Tqo68rbTuE",Message,Link,342,0,Mexico,Men,,0,0,0,0,
Twitter,https://twitter.com/BryanToriz1/statuses/1509682942733336576,BryanToriz1,3/31/2022 8:03 pm,"Guzzodz @MisDerechosLGBT @abrahamendieta @SalmaLuevano @MARIACLEMENTEMX @tweet_stamp Salgado Macedonio violaba, literal, violaba, con vídeos, testimonios, denuncias y ustedes lo querían hacer Gobernador.
No me vengan a hablar de moral y discriminación.",Mention,Text Only,1128,3,Mexico,Men,,0,0,3,0,
Twitter,https://twitter.com/alejandrogodi01/statuses/1509680775955951616,alejandrogodi01,3/31/2022 7:55 pm,"Los ataques por racismo en EEUU, no quedan solo en los asesinatos que de por sí ya son terribles.

Fragmento tomado de #Latinx, de @paoramos https://t.co/KC7i5s7yOY",Message,Photo,98,1,"Cuauhtemoc, Mexico City, Mexico",Men,,1,0,0,0,
Twitter,https://twitter.com/azaelc/statuses/1509677833374818313,azaelc,3/31/2022 7:43 pm,el_abejita @SinLinea_Mx Jajajja según tu en cuantas comunidades pasará...porque creo que conoces la zona por eso hablas no?? La unica comunidad será felipe carrillo puerto ... de ahi en fuera indicame cuales mas.... bacalar no es comunidad indigena en q.roo,Mention,Text Only,237,0,Mexico,,,0,0,0,0,
Twitter,https://twitter.com/DarwinPetate1/statuses/1509673349265465349,DarwinPetate1,3/31/2022 7:25 pm,"Día Internacional de la Visibilidad Trans: 
Habríamos de comenzar a hablar de nuestros cuerpos latinoamericanos. De nuestro color de piel que nos relega pero nos da identidad. Porque mucha hormona, mucho truco y maquillaje pero no hemos hablado de la pobreza en la que vivimos.🏳️‍⚧️ https://t.co/zUygslLBSE",Message,Photo,278,7,Mexico,,,6,0,0,1,Género
Twitter,https://twitter.com/pacocandano/statuses/1509666338347831298,pacocandano,3/31/2022 6:57 pm,Es ser un naco mexicano promedio. https://t.co/AgXmlfWgx0 | QT: ¿Ser un pndejo cuenta como incapacidad?✍️🧐 https://t.co/J8faOgufEp,Message,Link,839,3,"Colonia del Valle, Mexico City, Mexico",,,2,0,1,0,Odio
Twitter,https://twitter.com/AlexndraMorale1/statuses/1509665916388315142,AlexndraMorale1,3/31/2022 6:56 pm,"Es muy importante hacernos visibles en Tabasco ya q falta mucho x hacer y x reducar en el estado.Yo me hago visible para luchar encontrá de los discursos de odio,discriminación y crímenes odio ya q no contamos con una fiscalía + incluyente donde nos permitan denunciar esto actos. https://t.co/VMfUkciyuU",Message,Photo,289,4,"Villahermosa, Tabasco, Mexico",Women,,4,0,0,0,
Twitter,https://twitter.com/RosalbaVCruz/statuses/1509665162135064581,RosalbaVCruz,3/31/2022 6:53 pm,"Las personas Trans, forman parte de la belleza y la pluralidad de cultura en el mundo, hoy en el día Internacional de la Visibilidad Trans🏳️‍⚧️, seamos parte de la sociedad incluyente, que se esfuerza por erradicar la discriminación y la violencia a la diversidad. https://t.co/bdnyHffa2h",Message,Photo,1806,3,"Venustiano Carranza, Mexico City, Mexico",Men,,2,0,1,0,Género
Twitter,https://twitter.com/_FerLeonMex/statuses/1509654547224051714,_FerLeonMex,3/31/2022 6:11 pm,"Habla mucho, no dice nada... así los sumisos lacayos del miserable resentido...
#AmloMoralmenteDerrotado 
#NoALaRevocacionDeMandato https://t.co/HT8E0Fjkr1 | QT: Se están decidiendo acciones al respecto. No serán medidas neoliberales como las de los gobiernos anteriores que desmantelaron nuestra agricultura, promovieron dependencia  y entregaron nuestra seguridad alimentaria a la especulación y volatilidad de los mercados globales. https://t.co/c4P6VBkysC",Message,Link,158,0,"Monterrey, Nuevo León, Mexico",,,0,0,0,0,Backlash
Instagram,https://www.instagram.com/p/CbyLPFOPZ5l/,,3/31/2022 5:53 pm,"La conversación nacional en el marco de las elecciones del 2022 ha puesto en la agenda pública el debate sobre la existencia del ""racismo"" en Colombia. No obstante, los comentarios y declaraciones emitidas en las últimas semanas por varias figuras de la esfera política y social del país evidencian que estos imaginarios racistas persisten y vulneran los derechos de la población afro.

#racismo #elecciones #afrocolombianos #conversaciones",Message,Video,0,157,,,,148,0,9,0,
Twitter,https://twitter.com/raulcruzperez/statuses/1509645422880509953,raulcruzperez,3/31/2022 5:34 pm,EmMaNuVe @CartonCalderon Cuatrero resentido,Mention,Text Only,31,2,"San Lorenzo Acopilco, Mexico City, Mexico",Men,,0,0,2,0,Backlash
Twitter,https://twitter.com/aguilar_ernest/statuses/1509643988554371079,aguilar_ernest,3/31/2022 5:29 pm,"Hoy conmemoramos el Día Internacional de la Visibilidad Trans 🏳️‍⚧️

Todas, todos y todes tenemos derecho a vivir libremente el reconocimiento de nuestra identidad.

Reafirmamos nuestro compromiso para visibilizar la lucha por una sociedad libre de discriminación y violencia. https://t.co/0Ko1xLmA9I",Message,Photo,1127,7,"Casa Blanca, Puebla, Mexico",Men,,4,0,0,3,Género
Twitter,https://twitter.com/bouquinomane/statuses/1509640135125704706,bouquinomane,3/31/2022 5:13 pm,"Mikelnavajs @RayadoCisneros @cesarol80 @deportesWRADIO Sí México es meztizo, con una mayoría de morenos queriendo ser reconocidos por su linaje hispano. ¿conoces a  ""la morra""? ¿Sabes cual es su forma de vestir diaria? ¿Puedes proporcionarme el documento donde dice que hablar en una lengua originaria en público narrando, es racista?",Mention,Text Only,470,3,"Cholula, Puebla, Mexico",,,2,0,1,0,Género
Twitter,https://twitter.com/LuisMedal5/statuses/1509635229551628293,LuisMedal5,3/31/2022 4:54 pm,"Querido diario:
-dijo: tengo gripe
Le contesté muy amable
- una inyección de mitrocin 1500mm con espermatocina en crema cada 12 horas
Y me dijo:
-eres un naco...
Se vistió y me dejó solo en el motel
🤔🤔🤔🤔",Message,Text Only,1,1,"Venustiano Carranza, Mexico City, Mexico",Men,,1,0,0,0,Odio
Twitter,https://twitter.com/MezRosy/statuses/1509630473072480256,MezRosy,3/31/2022 4:35 pm,"Un gusto poder acompañar al Alcalde @giogutierrezag y a la Directora General de Igualdad de Género y No Discriminación @DesireeNavarro a la  la Casa del Adulto Mayor, donde adultos mayores y personas con discapacidad pueden realizar actividades recreativas y culturales. https://t.co/OfbCR7I6Xf",Message,Photo,1018,7,"Coyoacan, Mexico City, Mexico",Women,,5,0,0,2,
Twitter,https://twitter.com/herdez1977/statuses/1509628400968904712,herdez1977,3/31/2022 4:27 pm,"miguelr7575 @JosefinaVM @MayuliMtzSimon @SenadoresdelPAN La vibración acabará con estos espejos de agua, parte de ríos que sirven para agricultura flora,fauna y vital para el humano indigena.",Mention,Text Only,538,0,Mexico,Men,,0,0,0,0,
Twitter,https://twitter.com/claufrancoco/statuses/1509624573993619456,claufrancoco,3/31/2022 4:12 pm,"Es UN día, pero es una lucha permanente. 

En el #RegistroCivilXDMX nos sumamos, para que los derechos sean ejercidos con igualdad, sin discriminación y con transparencia.

🏳️‍⚧️🏳️‍🌈 https://t.co/Z7pjzGEoBQ | QT: En el #RegistroCivilCDMX hoy celebra el #DíaDeLaVisibilidadTrans 🏳️‍⚧️🏳️‍🌈

#CiudadDeDerechos https://t.co/SdtwgaMmbL",Message,Link,328,27,"Cuauhtemoc, Mexico City, Mexico",Women,,19,0,0,8,
Twitter,https://twitter.com/tierra_cru/statuses/1509621068742344706,tierra_cru,3/31/2022 3:58 pm,"Roblopley A veces son bien groseros y racistas. Yo prefiero los magos, aunque ¿ya consensaste con las niñas y los niños? Quizá puedes hacer como una encuesta con opciones y ya de ahí más fácil…",Mention,Text Only,362,2,"Las Delicias, Baja California, Mexico",Women,,1,0,1,0,
Twitter,https://twitter.com/MiguelMtzElOso1/statuses/1509608304548401152,MiguelMtzElOso1,3/31/2022 3:07 pm,"Nace con el propósito de remarcar el valor de vida de manera abierta, además de reconocer la fuerte lucha que han conllevado personas trans, quienes enfrentan diariamente situaciones de vulneración de sus derechos, estigmatización, discriminación, violencia y crímenes de odio https://t.co/YfLl5NsGGr",Mention,Photo,399,0,"Pachuca de Soto, Hidalgo, Mexico",Men,,0,0,0,0,Género
Twitter,https://twitter.com/GloriaGP04/statuses/1509606965240115204,GloriaGP04,3/31/2022 3:02 pm,"#UrnasVacias10DeAbril
#TerminasyTeVas 
Es una vergüenza ver cómo Lópeztozo destruye a nuestro País y le aplauden a un merólico desquiciado, resentido, vengativo y soberbio. https://t.co/lhkl31caV2 | QT: #ALasCalles3Abril 
@TiaDeGto 
. ¿Gorditos y bonitos? 😃😃😃

- Recuerda que es horario de verano.? -!
- Vístete de blanco
- Lleva tu voz
- Usa cubreboca 😷 

Vámonos #ALasCalles3Abril 
Hagamos algo  ya !! https://t.co/6eFl7Nv0Jf https://t.co/WXf0skblrD",Message,Link,783,8,"Merida, Yucatán, Mexico",Women,,4,0,0,4,Backlash
Instagram,https://www.instagram.com/p/Cbx26Q-JFx_/,,3/31/2022 2:55 pm,"En las últimas horas el nombre de Marbelle ha estado en el ojo del huracán a nivel nacional por sus opiniones calificadas como racistas en contra de la candidata presidencial Francia Márquez, a quien tildó de “King Kong”, además de compararla con Godzilla.
.
.
Por esas acusaciones, compartidas a través de Twitter, el senador Roy Barreras tomó la decisión de demandar formalmente a la cantante, que tenía programado un concierto el próximo 7 de mayo en la ciudad de Pasto, pero que fue cancelado en las últimas horas por los organizadores, quienes informaron que se trató de “razones de fuerza mayor”.
.
.
Aunque ni Marbelle ni los organizadores del evento han afirmado que exista relación entre la reciente polémica por racismo y la cancelación del concierto, usuarios en redes sociales han relacionado los dos sucesos.
.
.
Cabe mencionar que los organizadores informaron que devolverán el dinero a todas las personas que ya habían adquirido entradas para la presentación de la cantante.

🔗 Detalles en el link de la bio.

#Marbelle #Racismo #Política #Música #Colombia #Actualidad #Información",Message,Photo,0,8273,,,,7077,0,1196,0,
Twitter,https://twitter.com/fm_noti/statuses/1509595091404472325,fm_noti,3/31/2022 2:14 pm,"Tras afirmar que las personas transexuales se enfrentan a la discriminación, marginación y exclusión social, la representante del Colectivo Trans en Tlaxcala, Adil Aranzuvia, exhortó a erradicar la desigualdad.
#FMCentro
#CentroInformativo
🎥 Ana Sánchez

https://t.co/wPZ8xwrzBG",Message,Link,238,1,"Apizaco, Tlaxcala, Mexico",,,0,0,0,1,Género
Twitter,https://twitter.com/AishaMdV/statuses/1509590536914706433,AishaMdV,3/31/2022 1:56 pm,campos_humberto La INDIO,Mention,Text Only,461,0,"San Nicolas de los Garza, Nuevo León, Mexico",Women,,0,0,0,0,Origen cultural
Twitter,https://twitter.com/oscarmanriquema/statuses/1509589152043573249,oscarmanriquema,3/31/2022 1:51 pm,NiceBereMontes @diputadospan YO A FAVOR DEL DESAFUERO D QUADRI ALTO ALA HOMOFOBIA PANISTA JUICIO POLÍTICO MARGARITA ZABALA ASESINA D NIÑOS BASTA D LOS PERSINADOS HIPÓCRITAS RATEROS RACISTAS VIOLADORES PANISTAS SOY UN CIUDADANO QUE EXIJE RESPETO COMUNIDAD LGTB TRANS SOLO HAGAMOS JUSTICIA https://t.co/OBaJyyhErq,Mention,Photo,69,0,"San Jeronimo Cuatro Vientos, México, Mexico",,,0,0,0,0,Género
Twitter,https://twitter.com/EliPerezV_/statuses/1509587274983526408,EliPerezV_,3/31/2022 1:43 pm,"Mi lucha es en favor del respeto de los derechos, la no discriminación, el desarrollo integral, libre y pleno de cada ser humano. #VisibilidadTrans #CNDH 🏳️‍⚧️🤚#DiaDeLaVisibilidadTrans https://t.co/fvMXeuy015",Message,Photo,1458,8,"Mexico City, Mexico City, Mexico",Women,,5,0,1,2,
Instagram,https://www.instagram.com/p/CbxuRH_rxag/,,3/31/2022 1:40 pm,"#DiaDeLaVisibilidadTrans ¿Sabías que pueden existir más géneros además de masculino y femenino? 🤔

Muchas sociedades nativas de Norteamérica reconocían tradicionalmente tres géneros. Las personas que pertenecían al tercer género, conocido como “dos espíritus”, eran consideradas sumamente afortunadas, debido a su privilegiada perspectiva dual del mundo desde ambos 'espíritus' (femenino y masculino) 🪶🪶

Y los pueblos indígenas de Hawái utilizaban el término “Mahu” para referirse a aquellos que adoptaban los aspectos femeninos y masculinos que existen en todxs nosotrxs.

❌ Durante la época de la #colonización en América todas las conductas flexibles en los roles de género de los pueblos indígenas fueron reprimidas por la imposición de la moral occidental y cristiana.

En Survival International queremos dar voz a las historias indígenas que no se cuentan en los libros escolares y aportar en el necesario y urgente proceso de #DescolonizaLaHistoria.

🗣️¿Qué significa para ti la colonización? Cuéntanoslo en los comentarios o en: svlint.org/DescolonizarLaHistoria 

👉 Para saber más sobre cómo las sociedades indígenas desafían las convenciones de género occidentales: survival.es/articulos/genero 

📸 We-Wah, Zuni (Nuevo México). Nació siendo hombre biológicamente, pero vivió como mujer “dos espíritus”.
.
.
.
#Descolonízate #díadelavisibilidadtrans #diainternacionaldelavisibilidadtrans #visibilidadtrans #transgenero #internationaltransgenderdayofvisibility #internationaltransdayofvisibility #31M #igualdad #genero #género #pueblosindigenas #indigenas #indigena #culturaindígena #orgulloindígena #diversidad #racismo #PuebloOriginario #SabiduríaIndígena #PueblosOriginarios #twospirit #twospirited #twospiritslove #dosespiritus #wewha #tercergenero",Message,Photo,0,410,,,,403,0,7,0,Género
Twitter,https://twitter.com/isaacpquiroz/statuses/1509584582399696916,isaacpquiroz,3/31/2022 1:33 pm,📌 Es una fecha importante con la finalidad de crear conciencia y sensibilizar a la población mundial para acabar con la discriminación hacia las personas #Transgénero ya que no deben sufrir ni ser víctimas de discriminación que afecte su estilo y calidad de vida. #EdoMéx https://t.co/w4PskwbgPg,Message,Photo,2545,26,"Toluca, México, Mexico",Men,,18,0,0,8,
Twitter,https://twitter.com/EdgarAlmeraz/statuses/1509580649010585601,EdgarAlmeraz,3/31/2022 1:17 pm,elgatopolitico_ @RiddleMarco Un aeropuerto todo culero y no es clasismo es la verdad cancelaron un excelente proyecto que iba ser en su mayoría con inversión privada al cancelar tuvieron que pagarle con dinero público a los empresarios para así construir el aeropuerto que tanto celebran.,Mention,Text Only,19507,0,Mexico,Men,,0,0,0,0,
Twitter,https://twitter.com/djchurches26/statuses/1509580323503419399,djchurches26,3/31/2022 1:16 pm,"A veces los sentimientos de inferioridad nos llevan a conductas autodestructivas. Todos somos iguales, nunca pierdan el piso.",Message,Text Only,129,13,"Zacatecas, Zacatecas, Mexico",,,11,0,0,2,
Twitter,https://twitter.com/RENEMOTA13/statuses/1509580049502068741,RENEMOTA13,3/31/2022 1:15 pm,"MaxKaiser75 @BlackMambaSuite @CartonCalderon El burro hablando de orejas, típico de un naco burgués 🦍🍌🖕🏻",Mention,Text Only,280,1,"Ciudad Lopez Mateos, México, Mexico",Men,,1,0,0,0,Odio
Twitter,https://twitter.com/Yasminrico/statuses/1509577994964189190,Yasminrico,3/31/2022 1:06 pm,"El Día Internacional de la Visibilidad Transgénero se celebra el 31 de marzo de cada año. Se creó con la finalidad de crear conciencia y sensibilizar a la población mundial para acabar con la discriminación hacia las personas transgénero.
#VisibilidadTrans https://t.co/ri6w508bpp",Message,Photo,265,2,"Cuauhtemoc, Mexico City, Mexico",Men,,1,0,0,1,
Twitter,https://twitter.com/OliAchu/statuses/1509575997414330368,OliAchu,3/31/2022 12:58 pm,"No es clase social, es fidelidad.

By El Niño se Maison.",Message,Text Only,1047,1,"Tlalpan, Mexico City, Mexico",Women,,1,0,0,0,
Twitter,https://twitter.com/Carlos25121959/statuses/1509575649488482309,Carlos25121959,3/31/2022 12:57 pm,"Aca las pruebas de lo que no recordabas Ciro ,ahora que vas a decir,ya se que somos resentidos ,CHSPM junto con el otro retrasado de chumel! https://t.co/JMbqKDI6hK | QT: Acá las pruebas que mencionó Epigmenio Ibarra, ""la verdad histórica permanece intacta"": en tu cara Ciro. https://t.co/VS7u4sxRnd",Message,Link,2,1,Mexico,Men,,1,0,0,0,Backlash
Twitter,https://twitter.com/VilchisJuan1/statuses/1509573814945992706,VilchisJuan1,3/31/2022 12:50 pm,"Faitelson_ESPN No.   Tu sólo un cerdoperiodista frustrado y acomplejado. @Faitelson_ESPN 
Que de perico perro nunca pasarás. 

Mmm y también ESTÚPIDO https://t.co/C9iJtPPbmG",Mention,Photo,41,0,"Santa Rosa Jauregui, Querétaro, Mexico",Men,,0,0,0,0,
Twitter,https://twitter.com/_MaryFrancisR/statuses/1509570462346579974,_MaryFrancisR,3/31/2022 12:36 pm,Acaba de publicar una foto en Teatro Xola Julio Prieto https://t.co/vdWRR6cAam,Message,Link,1158,0,"Benito Juarez, Mexico City, Mexico",Women,,0,0,0,0,
Twitter,https://twitter.com/PendejaTejana/statuses/1509570301562085381,PendejaTejana,3/31/2022 12:36 pm,"Pero ¿Sabían que hay heteros qe tienen la osadía de decir que también han sufrido discriminación por ser heteros? Jaja https://t.co/afkKdZWDSf | QT: Una pareja heterosexual jamás entenderá ese micro momento en el que, al ir por la calle, una pareja del mismo sexo decide en silencio y con un breve cruce de miradas, si debe o no soltarse de la mano para evitar un peligro. 🏳️‍🌈",Message,Link,355,6,"Tesistan, Jalisco, Mexico",,,4,0,2,0,
Twitter,https://twitter.com/ProfLugo1/statuses/1509569081732648967,ProfLugo1,3/31/2022 12:31 pm,"Porque somos humanos y renunciamos a seguir cánones inalcanzables, estereotipos obsoletos que solo llegan a la discriminación racial, homofobia y machismos. Porque hoy no queremos ni un(x) asesinadx más 

¡Hoy todxs somos trans!",Mention,Text Only,76,0,"Ciudad Lopez Mateos, México, Mexico",,,0,0,0,0,Género
Twitter,https://twitter.com/Hiramtorres/statuses/1509568363458174981,Hiramtorres,3/31/2022 12:28 pm,"Vamos a exigir a @CitlalliAmaya para que el @GobTlaquepaque pinte y rehabilite TODAS las unidades habitacionales en el Sauz.
Ya parenle con sus programas clientelares que generan una doble discriminación a la población vulnerable! https://t.co/0IGjronMQl",Message,Video,7068,93,"Guadalajara, Jalisco, Mexico",Men,,58,0,12,23,
Twitter,https://twitter.com/MiguelP36190719/statuses/1509560277104271368,MiguelP36190719,3/31/2022 11:56 am,"pelaez_alberto Son personas acomplejadas,  pequeñas y muertas de hambre, carentes de criterio y dignidad",Mention,Text Only,2696,0,"Azcapotzalco, Mexico City, Mexico",Men,,0,0,0,0,
Twitter,https://twitter.com/MonicaAlvarezN/statuses/1509559516958011397,MonicaAlvarezN,3/31/2022 11:53 am,"🏳️‍⚧️ #DíaInternacionalDeLaVisibilidadTrans 
Hoy conmemoramos la lucha de las personas transgénero y hacemos un llamado a la sensibilización en contra de cualquier forma de discriminación. https://t.co/kvDZMJLU9I",Message,Photo,2394,3,"Toluca, México, Mexico",,,2,0,0,1,
Twitter,https://twitter.com/jesacost/statuses/1509558318435549196,jesacost,3/31/2022 11:48 am,avieu Netfli dice el muy naco.,Mention,Text Only,710,0,"Magdalena Contreras, Mexico City, Mexico",,,0,0,0,0,Odio
Twitter,https://twitter.com/Angelito_arsa/statuses/1509556922797678592,Angelito_arsa,3/31/2022 11:43 am,"LillyTellez Mejor que no está ahí.. y vamos a pedir recuerda somos soberanos el pueblo te pedirá  cuentas por tu traición, u tu clasismo",Mention,Text Only,50,1,"La Providencia Siglo XXI, Hidalgo, Mexico",,,1,0,0,0,
Twitter,https://twitter.com/Chincoya_DuranG/statuses/1509549638260559872,Chincoya_DuranG,3/31/2022 11:14 am,"Cómo primer legislador No Binario en el Congreso del Estado de #Veracruz, seguiré trabajando por un país más incluyente 🏳️‍⚧️🏳️‍🌈⚧️ y con cero tolerancia a la violencia y discriminación, para quienes integramos la comunidad LGBTTTIQ+ 

#TransDayOfVisibility 
#FelizJueves https://t.co/q53S6pIk7Q",Message,Photo,297,98,"Banderilla, Veracruz, Mexico",Men,,80,0,3,15,
Twitter,https://twitter.com/IsabelL65889755/statuses/1509545190788378624,IsabelL65889755,3/31/2022 10:56 am,beltrandelrio Como siempre lolo es un estupido q todo lo improvisa es un naco,Mention,Text Only,7,0,"San Lorenzo Acopilco, Mexico City, Mexico",Women,,0,0,0,0,Odio
Twitter,https://twitter.com/griego_tragico/statuses/1509542069915852806,griego_tragico,3/31/2022 10:44 am,"Con doctorado tu voto vale por 5, maestría por 3. En licenciaturas depende de la dificultad, un grado en ciencias, en medicina o ingeniería tiene dos votos. El resto 1. Prepa 0.8, secundaria 0.6, primaria 0.4. Analfabetas no. Deberíamos hacer la escala por color de piel? Digo sí https://t.co/05eoRN1fSQ | QT: @griego_tragico Si no creyéramos en los beneficios de la educación ¿por qué entonces la subsidiamos? Hay una contradicción en reconocer el conocimiento y valorar por igual el voto de quien tiene conocimiento y el de quien no lo tiene.",Message,Link,1010,5,"Colonia del Valle, Mexico City, Mexico",Men,,2,0,3,0,
Twitter,https://twitter.com/tihui/statuses/1509533588336914432,tihui,3/31/2022 10:10 am,"""Racismo y poder en Bolivia"", de Fernando Molina(2021)

https://t.co/yr12b2ieQO https://t.co/jesC8O2YfB",Message,Photo,7791,8,"Cuauhtemoc, Mexico City, Mexico",,,7,0,0,1,
Twitter,https://twitter.com/DIVERSIDADSEX21/statuses/1509527977192685570,DIVERSIDADSEX21,3/31/2022 9:48 am,"🏳️‍⚧️🏳️‍🌈 #DiaDeLaVisibilidadTrans #TransDayOfVisibility La fecha busca generar conciencia y reflexionar sobre las condiciones de vida de las personas #Trans que enfrentan diariamente situaciones de vulneración de sus #DDHH, estigmtización, discriminación
#IztapalapaConDerechosPlenos https://t.co/r18y2LuiYM",Message,Photo,641,28,"Iztapalapa, Mexico City, Mexico",,,21,0,0,7,Género
Twitter,https://twitter.com/mtzmonroy2/statuses/1509516126421753857,mtzmonroy2,3/31/2022 9:01 am,Tatuape6 @lopezdoriga Jejej se dice… en mi caso “que soy un naco” lo escribo así y me justifico con Google! Salió muy español el wey jejej y tú maestría debe ser en obras jeje y en todo caso que así fuera no me imagino estar a un naco con un huawei al Aldo en una reunión jeje fuchi.. jejejey chairo,Mention,Text Only,181,1,"Jiutepec, Morelos, Mexico",Men,,0,0,1,0,Odio
Instagram,https://www.instagram.com/p/CbxFvtqNDPT/,,3/31/2022 7:46 am,"Tal y como anunciamos, ya está abierta la preventa del próximo libro: LA GUERRA DE LA HENNA, de Adiba Jaigirdar (dibs_j). 🥻 ENLACE: https://bit.ly/laguerradelahenna

#Laguerradelahenna es el aclamado debut de Adiba Jaigirdar, un romance interracial comparado con libros populares como Con amor, Simon o Cuando Dimple conoció a Rishi. Aborda desde dentro temas como el racismo, la homofobia, la identidad musulmana, la apropiación cultural y crecer a caballo entre dos culturas. También tiene un montón de escenas de comidas de Bangladesh que os harán la boca agua 🍛 y un romance extremadamente tierno entre dos rivales que no lo son tanto 👩‍❤️‍👩🏆

#Laguerradelahenna sale a la venta el 13 de abril (lo que viene a ser: ¡ya!) y, si reserváis vuestro ejemplar con nosotras, os llevaréis de regalo una postal exclusiva de chica.navaja (Nishat/Flávia FTW!!!) y un marcapáginas, solo hasta agotar existencias.

RESUMEN:

Cuando Nishat sale del armario con sus padres, estos le dicen que las chicas musulmanas no pueden ser lesbianas. Sin embargo, Nishat no puede decirle a su corazón quién le tiene que atraer. Y le atrae mucho Flávia, una antigua compañera de clase que ha regresado a Dublín.

Flávia es artista y hace unos tatuajes de henna preciosos, pero a Nishat le duele que utilice una técnica que forma parte esencial de la cultura bengalí. Así que, cuando el colegio organiza una competición escolar, Nishat decide demostrarle a Flávia que es mucho mejor que ella haciendo tatuajes de henna...

---

Podéis leer los DOS primeros capítulos en la web y simular un pedido para calcular los costes de envío. La fecha de llegada aproximada es el mismo 13 de abril.

¡Adelante!
-KAKAO BOOKS

#thehennawars #bookstagram #bookstagramespaña #librosjuveniles #libroslgbt #librosbonitos #librospararegalar #romancebooks #librosromanticos #bangladesh #asiameridional #racismo #homofobia #chicasmusulmanas #apropiacioncultural #cultureshock #familiasdiversas",Message,Photo,0,999,,,,986,0,13,0,Sexodiversidad
Instagram,https://www.instagram.com/p/Cbw9QbarB39/,,3/31/2022 6:31 am,"""El racismo no solo hiere, sino también mata. El racismo no solo nos daña a nosotros, sino daña a quien lo expresa porque no se permite construir desde el amor y la diferencia. Francia Márquez. marbelle.30 
#franciamarquez #racismo #afro #pactohistórico #rodaselprofe #felizjueves",Message,Photo,0,454,,,,435,0,19,0,
Twitter,https://twitter.com/Ernesti46035754/statuses/1509431364373790726,Ernesti46035754,3/31/2022 3:24 am,LuisDavidME @PonchoGutz No seas Clasista las Centrales Camioneras son muy importante para el pais le sirve a la mayoría de los mexicanos que en honor a la verdad son los que te mantienen económicamente hablando.,Mention,Text Only,5,0,Mexico,,,0,0,0,0,
