Network,Message URL,Profile,Date,Message,Type,Content Type,Followers,Engagements,Location,Likes,Dislikes,Comments,Shares,Theme
Twitter,https://twitter.com/Cuemar/statuses/1523292411513892864,Cuemar,5/8/2022 9:23 am,"JLozanoA @DIF_NMX Simple y sencillamente un acomplejado, un mal nacido, un ruin, un corrupto, cuyos comentarios valen nada!",Mention,Text Only,3183,0,"Cuauhtemoc, Mexico City, Mexico",0,0,0,0,
Twitter,https://twitter.com/MANUELBOUVIER/statuses/1523291762814754816,MANUELBOUVIER,5/8/2022 9:20 am,"La discriminación por envidia es mortal, deteriora la vida el alma y prosperidad de quien la ejerce, tratando de acabar o con la persona que se le envidia el talento, misma que se supera con el tiempo y crea áreas de oportunidad al talentoso. https://t.co/YctTZOvgMD",Message,Photo,1592,0,"Santa Rosa Jauregui, Querétaro, Mexico",0,0,0,0,
Twitter,https://twitter.com/Cuemar/statuses/1523289440847679488,Cuemar,5/8/2022 9:11 am,"MaxKaiser75 Y este ridiculo acomplejado que se siente cómodo desde su escritorio haciendo estos comentarios que te hacen ver cómo eres en realidad, acomplejado, corrupto, ruin, patético y totalmente Nada. Pobre das lastima eres insignificante!!",Mention,Text Only,3183,0,"Cuauhtemoc, Mexico City, Mexico",0,0,0,0,
Twitter,https://twitter.com/yayr53/statuses/1523288845609238528,yayr53,5/8/2022 9:08 am,hriosm @Pablo_Hdez @RicardoAnayaC Resentido del pasado. Ya actualízate. Estamos en el siglo XXI.,Mention,Text Only,511,0,"Miguel Hidalgo, Mexico City, Mexico",0,0,0,0,Backlash
Twitter,https://twitter.com/Ale_Rhi/statuses/1523286982989729792,Ale_Rhi,5/8/2022 9:01 am,"suscribo! | QT: Es tiempo de definiciones:
Soy ateo, de izquierda, en favor del aborto, eutanasia, libertad de culto, matrimonio igualitario y pro
derechos para todos. Soy hetero, 50 años, mestizo, clase trabajadora, ilustrado, anti dogmático, anti racismo y anti clasismo.
Soy Obradorista",Message,Text Only,58,0,Mexico,0,0,0,0,
Twitter,https://twitter.com/Samuelrdelanda1/statuses/1523279129499471873,Samuelrdelanda1,5/8/2022 8:30 am,"lopezdoriga Y cuál es el problema , tu comentario no es nada relevante, es clasista .",Mention,Text Only,231,0,"Cuauhtemoc, Mexico City, Mexico",0,0,0,0,
Twitter,https://twitter.com/dra_katz/statuses/1523277349487521792,dra_katz,5/8/2022 8:23 am,"Chedrauioficial @happens_t A mí una vez en Chedraui Plaza Portal del Puerto de Veracruz, me pusieron un sello en la bolsa, que porque esas bolsas estaban prohibidas (era tipo mochilita), después vi a un tipo con su mochila del gym, sin ningún tipo de sello. Pensé lo mismo, esto es racismo.",Mention,Text Only,897,0,Mexico,0,0,0,0,
Instagram,https://www.instagram.com/p/CdTAIXzKt2Q/,,5/8/2022 8:22 am,"Ayer alguien, con buenas intenciones, le quiso ""hablar"" de empoderamiento, de orgullo de raza. Orgullo de piel, de rasgos, de pelo.
Pero le querían ""explicar cosas"". Cosas desde unos ojos azules, una piel blanca, una melena rubia...

¿En serio? ¿A LA NEGRA?
Ella es el empoderamiento hecho adolescente. Cuando queráis dar un discursito, revisad vuestro racismo encubierto.
Porque si se pone una ""capucha pa la lucha"", sólo está huyendo del sol.
En fin. Queda mucho trabajo, hermanas.

La buena fe, sin criterio, no sirve de nada. Aunque nos quieran un montón. Que ya... 

#pensamientopussytivo #racializadas
#segundageneración
#mestizaje #mestiza #poderio #empoderamientofemenino #empoderamiento #perraempoderada #feminismo #feminista #racismo #privilegios #sororidad #curlyhair #curly #curlyhairstyles #curlygirls
#skatergirlstyle #saritalanegra #crianza #crianzarespetuosa #mihija #madresoltera #madregemelar #mamádetres #familias #familia #familytime",Message,Photo,0,36,,35,0,1,0,Género
Instagram,https://www.instagram.com/p/CdSuOgiNAti/,,5/8/2022 5:46 am,#colombia #bogotá #problemassociales #cambiosocial #elecciones #concienciasocial #pereiracapitaldeleje #consentimiento #racismo #discriminacion #oportunidades #reflexión #pereira #educación #educacióncolombia #desigualdad #desigual #desigualdadsocial #pobreza #ignorancia #miedo #amigos #relaciones #hombres #mujeres #suerte🍀 #penitencia #éxito #exito #vida,Message,Photo,0,3,,2,0,1,0,Género
Twitter,https://twitter.com/brandon_roque1/statuses/1523214228131307520,brandon_roque1,5/8/2022 4:12 am,"Unas indio y escuchando el new álbum de @sanbenito "" un verano sin ti "" mamalon!",Message,Text Only,261,0,"Fraccionamiento Real Palmas, Nuevo León, Mexico",0,0,0,0,Origen cultural
Twitter,https://twitter.com/ramirecisne/statuses/1523200252609953792,ramirecisne,5/8/2022 3:16 am,Que asquerosidad es la cerveza indio verdad de Dios 🤢🤮#peroyaque,Message,Text Only,217,0,"Tlalpan, Mexico City, Mexico",0,0,0,0,Origen cultural
Instagram,https://www.instagram.com/p/CdSaOPuN7SL/,,5/8/2022 2:51 am,"TODAS LAS PERSONAS que vivan en el país pueden ENVIAR SU PROPUESTA, independientemente de su situación administrativa .

El procedimiento para enviar una propuesta es muy simple. No hay excusa para no hacerlo. Solo se necesita escribir una propuesta y enviarla por correo electrónico al buzón que han habilitado oficialmente:
leycontraelracismo@igualdad.gob.es

¡NUEVO PLAZO el 10 de mayo!

Más info:
https://podermigrante.es/leycontraelracismo

Vía podermigrante_noticias 

¿POR QUÉ ES IMPORTANTE UNA #LeyContraElRacismo ?

Esta es una pregunta que responden las personas que sufren el #racismo en sus vidas diarias y las organizaciones antirracistas. Es una reivindicación histórica.",Message,Photo,0,3,,3,0,0,0,
Twitter,https://twitter.com/PAULVAZALK/statuses/1523190984229666817,PAULVAZALK,5/8/2022 2:40 am,JuanRmon @Canelo Ay me dijo “Naco” el charro.. no podré dormir !!,Mention,Text Only,527,0,"Uruapan, Michoacán, Mexico",0,0,0,0,Odio
Twitter,https://twitter.com/EdgarSimentalM/statuses/1523180997470085120,EdgarSimentalM,5/8/2022 2:00 am,MaxKaiser75 Eres un pobre imbécil acomplejado...y crees que todos son como tú...,Mention,Text Only,145,0,"Ciudad Victoria, Tamaulipas, Mexico",0,0,0,0,
Twitter,https://twitter.com/Mark09R/statuses/1523176780085014528,Mark09R,5/8/2022 1:43 am,"Esté burro nomas estaba esperando q perdiera canelo para darle con todo sin analizar nada…
Che jodido resentido | QT: ¿El mejor boxeador del mundo libra x libra?
¿Por  favor? Es un tema de habilidades. “El Canelo” no tuvo las suficientes para darle pelea a un verdadero campeón de las 175 libras…",Message,Text Only,281,0,"Coatzacoalcos, Veracruz, Mexico",0,0,0,0,Backlash
Twitter,https://twitter.com/MLpoex/statuses/1523174258280517633,MLpoex,5/8/2022 1:33 am,"No soy derecha ni izquierda no vivo de política, pero si ejerci.el.sufrajio.,y como.hondureño enemigo del racismo y violación alos derechos humanos delos emigrantes tengo el derecho de exigirle hal govierno por el cual yo vote que se pronuncie que ponga complain | QT: @MLpoex @XiomaraCastroZ 🤪🤪🤪no le haga caso señora presidenta son bots que contrata la derecha castroza de nuestro país, quieren dar un golpe blando pero están frustados porque nada les sale por qué son muy corruptos y muy hipócritas son lobos con piel de oveja tenga cuidado con estos mal nacidos",Message,Text Only,39,0,"Radar Base, Texas, United States",0,0,0,0,
Twitter,https://twitter.com/Elmasinstruido/statuses/1523173834232373249,Elmasinstruido,5/8/2022 1:31 am,"QUENVIDIA, QUEPRESENCIA, QUEGALLARDÍA... MILANO TRAJES DIGNOS DE UN DIGNATARIO ! | QT: Milano,la tienda del indio elegante
. https://t.co/05uq6TMZ4K",Message,Text Only,1406,0,"Jesus del Monte, México, Mexico",0,0,0,0,Origen cultural
Twitter,https://twitter.com/Juanman52599423/statuses/1523172328019955713,Juanman52599423,5/8/2022 1:25 am,"letty_shueke Ser pusilánime , acomplejado , mal vestido , totalmente opaco",Mention,Text Only,8,0,Mexico,0,0,0,0,
Twitter,https://twitter.com/vela1234457/statuses/1523164873454104576,vela1234457,5/8/2022 12:56 am,"Che tarado, lo que tienes de endejo lo tienes de indio prieto @irmoralesl | QT: Y desde cuándo sembrar árboles, es un ecocidio? 🤔 En Legoland, en sus space, o el dónde? Muy retorcida su envidia odiadora, mejor vayan a terapia y cuiden su salud mental.🤦🏻‍♀️ https://t.co/r67LJVZfQJ",Message,Text Only,125,0,"Colonia Lindavista, México, Mexico",0,0,0,0,Origen cultural
Twitter,https://twitter.com/milunavillegas/statuses/1523158937859952646,milunavillegas,5/8/2022 12:32 am,Es una discriminación que le prohíba la AMD entrar con una bandera al ruso #Bivol,Message,Text Only,244,0,"Tuxtla Gutierrez, Chiapas, Mexico",0,0,0,0,
Twitter,https://twitter.com/ulises_hert/statuses/1523157885047345152,ulises_hert,5/8/2022 12:28 am,"Ir a escuela de paga no te quita lo naco, ni lo corriente",Message,Text Only,58,0,Mexico,0,0,0,0,Odio
Twitter,https://twitter.com/ulises_hert/statuses/1523157626011353091,ulises_hert,5/8/2022 12:27 am,Tan mamon que te crees y tan naco que eres niño!,Message,Text Only,58,0,Mexico,0,0,0,0,Odio
Twitter,https://twitter.com/fabi_artetextil/statuses/1523154607891185668,fabi_artetextil,5/8/2022 12:15 am,"Aspectos del vídeo promoción centro Oaxaca con MaFer Prieto y Victor Robinson en la joyería de @JudithArriagaH , me encanta 😊 su nueva colección, el collar woooow! https://t.co/VYGDReZkSf",Message,Photo,7031,3,"Crucecita, Oaxaca, Mexico",2,0,0,1,
Twitter,https://twitter.com/rjgarzaleal/statuses/1523150129813135360,rjgarzaleal,5/7/2022 11:57 pm,"Por qué insisten que El Canelo boxea con un ruso, si es de Indio, California????",Message,Text Only,718,0,"Garza Garcia, Nuevo León, Mexico",0,0,0,0,Origen cultural
Twitter,https://twitter.com/ggalindezb/statuses/1523147147972997121,ggalindezb,5/7/2022 11:45 pm,Está cada vez más pinche naco el showcito de entrada. Pinche 4T. Regresen el neoliberalismo.,Message,Text Only,534,0,"Ciudad Lopez Mateos, México, Mexico",0,0,0,0,Odio
Twitter,https://twitter.com/rclamont/statuses/1523144833967484929,rclamont,5/7/2022 11:36 pm,"Pau_Mttl @PelonGomis Violento nato?
Ya lo diagnóstico doctora? O solo está socializando?
Bullying, acoso, discriminación??
Sea seria!",Mention,Text Only,40,0,"Compostela, Nayarit, Mexico",0,0,0,0,
Twitter,https://twitter.com/RegiaLudy/statuses/1523144517939081216,RegiaLudy,5/7/2022 11:35 pm,"Me chocan las personas presumidas, el valor real está en otras cosas, no sean acomplejados. … te digo Pedro para que me entiendas tu Juan 😂",Message,Text Only,3065,0,"Monterrey, Nuevo León, Mexico",0,0,0,0,
Twitter,https://twitter.com/oescalona/statuses/1523135527159054336,oescalona,5/7/2022 10:59 pm,"Kopsdelapip @karlylawyer Y un montón de gente decreto que la esclavitud, el racismo y la eugenesia estaba bien....

¿Estaban bien? 

Para evitar que las mayorías pasen sobre las minorías se inventaron los derechos humanos. Para proteger al que no puede protegerse, porque estq en desventaja",Mention,Text Only,928,0,"Tlalpan, Mexico City, Mexico",0,0,0,0,
Twitter,https://twitter.com/TezoRomero/statuses/1523135132303265792,TezoRomero,5/7/2022 10:58 pm,"yomelrt @magali_domin @Blackcat943 @emiliano_beatle Estudiar evitará que creas que los bots ganan elecciones
Jajaja 😂😂😃😂
La fachiza acomplejada piensa que México es Twitter, ilusos!
Bloqueado por bot ignorante. https://t.co/MyA91LPFHF",Mention,Photo,1483,0,"Ciudad Lopez Mateos, México, Mexico",0,0,0,0,
Instagram,https://www.instagram.com/p/CdR_NhKMNSy/,,5/7/2022 10:55 pm,"En Venezuela no aplicamos la xenofobia ... Y sino pregúntenle a los Italianos, Portugueses, Franceses, Alemanes, Polacos, Españoles, Africanos, Árabes, Chinos, Haitianos, Colombianos, Peruanos, Ecuatorianos, Uruguayos, Chilenos y a todos los extranjeros que llegaron a esta tierra bendita a trabajar, estudiar y a formar una familia ... 👍✔️💛💙❤️🔥🔥🔥 ... Cortesía de comidavenezolana69 ✓ ... 🇻🇪✔️ #Venezuela #Vzla #Like #MeGusta #Racismo #Xenofobia #ComidaVenezolana #HarinaPan #SoloEnVenezuela #BanderaDeVenezuela #HechoEnVenezuela #MadeInVenezuela #YoLeEchoEnVenezuela #Venezolanos #VenezolanosEnElExterior #VenezolanosEnElMundo #VenezolanosEnPeru #VenezolanosEnChile #Caracas #Lara #Barquisimeto #Cabudare #Carora #Barinas #VenezolanosEnColombia #VenezolanosEnEcuador",Message,Photo,0,296,,282,0,14,0,
Twitter,https://twitter.com/angelinferno8/statuses/1523134157177597952,angelinferno8,5/7/2022 10:54 pm,El mena ese que mejor no use tweeter pobre naco,Message,Text Only,553,0,Mexico,0,0,0,0,Odio
Twitter,https://twitter.com/aliciasalinasg/statuses/1523133293272592385,aliciasalinasg,5/7/2022 10:50 pm,juanczuniga @BeatrizGMuller La clasista es ella cuando usa su segundo apellido antes que el primero solo por ser extranjero,Mention,Text Only,12266,0,"Monterrey, Nuevo León, Mexico",0,0,0,0,
Twitter,https://twitter.com/AngyyBee/statuses/1523132482123493377,AngyyBee,5/7/2022 10:47 pm,"Ay nooo, con tres cabuamas indio me puse bien peda alv",Message,Text Only,1368,0,Mexico,0,0,0,0,Origen cultural
Twitter,https://twitter.com/TezoRomero/statuses/1523131271295213568,TezoRomero,5/7/2022 10:42 pm,"MaxKaiser75 El facho @MaxKaiser75 sacando a flote sus traumas y prejuicios!!

Así o más acomplejado! https://t.co/jhFJZFXrHi",Mention,Photo,1481,0,"Ciudad Lopez Mateos, México, Mexico",0,0,0,0,
Twitter,https://twitter.com/AnnaDelAire/statuses/1523130960874721285,AnnaDelAire,5/7/2022 10:41 pm,wi1h3lm Es un mega naco,Mention,Text Only,12389,0,"Colonia del Valle, Mexico City, Mexico",0,0,0,0,Odio
Twitter,https://twitter.com/o_baqueiro/statuses/1523128850389078018,o_baqueiro,5/7/2022 10:33 pm,"Xenofobia selectiva… Es cierto la verdad es que como pueblo clasista y poco educado estamos BIEN DAÑADOS en esta época de súper polarización orquestada. | QT: Bájenle a su xenofobia selectiva. Hoy critican la afiliación de guatemaltecos al IMSS, ayer tenían banderas de Ucrania.

Cada año ingresan con permiso miles de jornaleros guatemaltecos a trabajar en el café y otros cultivos. 
Hoy van a cotizar en el IMSS, pagando sus cuotas. FIN.",Message,Text Only,586,0,Mexico,0,0,0,0,
Instagram,https://www.instagram.com/p/CdR8Yynu_ji/,,5/7/2022 10:30 pm,"En Venezuela no aplicamos la xenofobia ... Y sino pregúntenle a los Italianos, Portugueses, Españoles, Africanos, Árabes, Chinos, Haitianos, Alemanes, Franceses, Polacos, Chilenos, Colombianos, Peruanos, Ecuatorianos, Uruguayos, y a todos los extranjeros que llegaron a esta tierra bendita a trabajar, estudiar y formar una familia ... 👍✔️💛💙❤️🔥🔥🔥 ... Cortesía de africucho ✓ ... 🇻🇪✔️ #Venezuela #Vzla #Like #MeGusta #Xenofobia #ComidaVenezolana #HarinaPan #SoloEnVenezuela #BanderaDeVenezuela #HechoEnVenezuela #MadeInVenezuela #YoLeEchoEnVenezuela #Venezolanos #VenezolanosEnElExterior #VenezolanosEnElMundo #Caracas #Lara #Barquisimeto #Cabudare #Carora #Barinas #VenezolanosEnPeru #VenezolanosEnChile #Racismo #VenezolanosEnColombia #VenezolanosEnEcuador",Message,Photo,0,85,,80,0,5,0,
Instagram,https://www.instagram.com/p/CdR37BNusR2/,,5/7/2022 9:51 pm,"Carlos Luis Fallas, Calufa, escritor y activista costarricense, falleció hace 56 años. A él debemos emblemáticos libros como Mamita Yunai, sobre las huelgas bananeras contra la transnacional United Fruit Company. Acá un fragmento. 
""¿De dónde venían y adonde iban esas gentes, arrastrando a través de los siglos el pesado fardo de su piel quemada? ¿Adonde encontrarían su tierra de promisión?.
Huyeron en la jungla africana de los cazadores de esclavos; tiñeron con su sangre las argollas en las profundas bodegas de los barcos negreros; gimieron bajo el látigo del capataz en los algodonales sin fin y se internaron en la manigua tropical como alzados, perseguidos por los perros del patrón. Pareciera que para los negros se ha detenido la rueda de la Historia: para ellos no floreció la Revolución Francesa, ni existió Lincoln, ni combatió Bolívar, ni se cubrió de gloria el negro Maceo. Y ahora los pobres negros costarricenses, después de haber enriquecido con su sangre a los potentados del banano, tenían que huir de noche a través de las montañas, arrastrando su prole y sus bártulos. No los perseguía el perro del negrero: los perseguía el fantasma de la miseria. ¿Qué les esperaría al otro lado de la frontera? ¿Adonde irían a dejar sus huesos?""
.
.
.
#latidoamerica #latidoamérica #américa #américalatina #costarica #costarican #costarricense #literatura #nocela #literaturalatinoamericana #ufco #racismo #calufa #carlosluisfallas #literaturacostarricense",Message,Photo,0,8,,8,0,0,0,Perfilamiento racial
Twitter,https://twitter.com/61lb3rt0/statuses/1523116867883204608,61lb3rt0,5/7/2022 9:45 pm,"yo_missantropic ""que weva por qué tu crush esté prieto..."" https://t.co/R02i3pzbm8",Mention,Photo,20784,0,"Tlalnepantla, México, Mexico",0,0,0,0,
Twitter,https://twitter.com/pollosuarez80/statuses/1523113999176323072,pollosuarez80,5/7/2022 9:34 pm,cc_RockTj No se verá mal... así sin una indio,Mention,Text Only,1218,0,Mexico,0,0,0,0,Origen cultural
Twitter,https://twitter.com/SISmty/statuses/1523111598444843008,SISmty,5/7/2022 9:24 pm,"Las obras a  realizar,  se llevarán  a cabo sobre el camellón central de la Av. Morones Prieto, ocupando el carril de baja velocidad en el exprés y el de alta en el habitual. 

Estas actividades se extenderán durante 30 días hábiles",Mention,Text Only,82,0,"Montemorelos, Nuevo León, Mexico",0,0,0,0,
Twitter,https://twitter.com/armanfoto/statuses/1523110692198699008,armanfoto,5/7/2022 9:21 pm,"La Gaviota en sus inicios, hace más de 50 años por supuesto 😂 https://t.co/chFeNoMeb7 | QT: Tan superficiales son sus propias vidas que lo único que les da confort cuando comparan a Angélica Rivera con Beatriz Gutiérrez-Müller es subrayar su propia frivolidad. Sólo una sociedad acostumbrada al espectáculo del racismo, del clasismo y del sexismo se refugia en el físico.",Message,Photo,500,0,"San Juan del Rio, Querétaro, Mexico",0,0,0,0,
Twitter,https://twitter.com/kglmarin/statuses/1523104912304869376,kglmarin,5/7/2022 8:58 pm,prieto_enojon y si lo encuentro yo que te hago????,Mention,Text Only,1432,0,Mexico,0,0,0,0,
Twitter,https://twitter.com/RadioTeensPue/statuses/1523104072013807616,RadioTeensPue,5/7/2022 8:54 pm,Acaba de publicar una foto en Teatro Xola Julio Prieto https://t.co/yWmHDd8Z3X,Message,Link,1513,0,"Benito Juarez, Mexico City, Mexico",0,0,0,0,
Twitter,https://twitter.com/RCATimes/statuses/1523104067370643457,RCATimes,5/7/2022 8:54 pm,"Es que que madre, nada más se valía pitorrearse de la Gaviota 😅😅😅 | QT: El México clasista que se burla del vestido y peinado de @BeatrizGMuller en la Casa Blanca... 😖",Message,Text Only,1213,0,"Nogales, Arizona, United States",0,0,0,0,
Twitter,https://twitter.com/RCATimes/statuses/1523103836226736128,RCATimes,5/7/2022 8:53 pm,Es sur que madre… nomás se podían pitorrear de la Gaviota 😅😅😅 | QT: El México clasista que se burla del vestido y peinado de @BeatrizGMuller en la Casa Blanca... 😖,Message,Text Only,1213,0,"Nogales, Arizona, United States",0,0,0,0,
Twitter,https://twitter.com/Citizen02533883/statuses/1523103375247790081,Citizen02533883,5/7/2022 8:51 pm,"Así gobiernan los panistas. Si ya lo saben, ¿para qué demonios votan por esos corruptos, clasistas y racistas? | QT: Coyoacán en el ojo del huracán. Por malos manejos . https://t.co/uB8DfIGnfF",Message,Text Only,215,0,"Coyoacan, Mexico City, Mexico",0,0,0,0,
Twitter,https://twitter.com/camion_desde/statuses/1523103072545026048,camion_desde,5/7/2022 8:50 pm,Valió queso 😝😝😝 | QT: #VíaObstruida por Camión Urbano descompuesto en Av. Ignacio Morones Prieto y Santa Bárbara #SanPedro vía @RafaSebas W3YCTD https://t.co/9seWQq8orV,Message,Text Only,8462,0,"Jardines de la Silla (Jardines), Nuevo León, Mexico",0,0,0,0,
Twitter,https://twitter.com/glorianaomi86/statuses/1523100784883167232,glorianaomi86,5/7/2022 8:41 pm,MtyFollow Jejjeje aquí tengo mi latón indio para hacerme otra michelada,Mention,Text Only,807,2,"San Nicolas de los Garza, Nuevo León, Mexico",1,0,1,0,Origen cultural
Twitter,https://twitter.com/audomarosalazar/statuses/1523094747337867264,audomarosalazar,5/7/2022 8:17 pm,"EstefaniaRuizDR Me parte el alma ver la playa de mi casa desde hace 31 años cubierta de sargazo.
Me da ánimos ver tu espectacular color de piel",Mention,Text Only,292,0,Mexico,0,0,0,0,
Twitter,https://twitter.com/servelros/statuses/1523091629778763777,servelros,5/7/2022 8:05 pm,"Realmente creo que no eres Doctora? | QT: Que un violento nato como @PelonGomis invente que tiene Síndrome de Asperger es terrible para quien sí lo padece porque Héctor está justificando su violencia por padecer dicha enfermedad provocando que quienes sí la padecen sean objeto de discriminación, bullying, acoso, etc.",Message,Text Only,478,0,"Oaxaca de Juarez, Oaxaca, Mexico",0,0,0,0,
Twitter,https://twitter.com/DDoming72009599/statuses/1523089289294274561,DDoming72009599,5/7/2022 7:55 pm,"LunaGilV Super su estilo Aleman.
La Dra. Muller es super genial. 
Y muy agradable. Nunca anda criticando a las personas por su apariencia, raza ó credo . Eso habla muy bien de ella como gran ser humano. En cambio hay algunas que su alma la tienen muy podrida por fijarse en apariencia. https://t.co/mjc7FZ3JP3",Mention,Photo,141,0,Mexico,0,0,0,0,
Twitter,https://twitter.com/ElToyski/statuses/1523089007323746304,ElToyski,5/7/2022 7:54 pm,TheCreeperTank @craig2077 @Joelinksakai @Trashga21403051 Creo que ni sabe que es clasista,Mention,Text Only,111,0,"Las Delicias, Baja California, Mexico",0,0,0,0,
Twitter,https://twitter.com/NiinoDeTilcara/statuses/1523085846462795778,NiinoDeTilcara,5/7/2022 7:42 pm,"Esta pelotuda ni mierda es dra ... Una pregunta seria .... Donde conseguiste el título quien te dijo que el  Asperger es una enfermedad | QT: Que un violento nato como @PelonGomis invente que tiene Síndrome de Asperger es terrible para quien sí lo padece porque Héctor está justificando su violencia por padecer dicha enfermedad provocando que quienes sí la padecen sean objeto de discriminación, bullying, acoso, etc.",Message,Text Only,311,0,"Veracruz, Veracruz, Mexico",0,0,0,0,
Twitter,https://twitter.com/308Jeannie/statuses/1523081621288546305,308Jeannie,5/7/2022 7:25 pm,"BONOelChairo @jenarovillamil Pobre tonto, Pablo es otro vividor del sistema, este gobierno está formado por puros resentidos sociales que son los más peligrosos.",Mention,Text Only,160,0,"Coyoacan, Mexico City, Mexico",0,0,0,0,Backlash
Twitter,https://twitter.com/FelixHdz2/statuses/1523080393808760833,FelixHdz2,5/7/2022 7:20 pm,"martinezmau apenas me enteré de los comentarios de @TenochHuerta hacia tu persona, al entrar a su profile me doy cuenta que él sí promueve el racismo, todos debemos apoyarnos sin importar el color de piel, pero el opina otras cosas. https://t.co/hRtlMVnEVt",Mention,Photo,487,0,Mexico,0,0,0,0,
Twitter,https://twitter.com/rocio_union/statuses/1523073498578669568,rocio_union,5/7/2022 6:53 pm,"MaxKaiser75 Pobre de ti Káiser, tan acomplejado y resentido por haber perdido privilegios. ¡Estás hablando de ti, de tu mezquina y arrogante pequeñez!
Das lástima.",Mention,Text Only,2889,0,"Cordoba, Veracruz, Mexico",0,0,0,0,Backlash
Twitter,https://twitter.com/ALALVAA/statuses/1523071062463815680,ALALVAA,5/7/2022 6:43 pm,Cómo q clasista wey? si tengo amigos con Spotify hackeado 🙄,Message,Text Only,77,0,"Las Delicias, Baja California, Mexico",0,0,0,0,
Twitter,https://twitter.com/carlosrbasta/statuses/1523070849938513923,carlosrbasta,5/7/2022 6:42 pm,Al Natanael Naco póngale de frente a Luis R Conriquez,Message,Text Only,24,0,Mexico,0,0,0,0,Odio
Twitter,https://twitter.com/HECTORHBA/statuses/1523070454109511680,HECTORHBA,5/7/2022 6:41 pm,"Tan superficiales son sus propias vidas que lo único que les da confort cuando comparan a Angélica R. con Beatriz G.
Es subrayar su propia frivolidad. Sólo una sociedad acostumbrada al espectáculo del racismo, del clasismo y del sexismo se refugia en el físico.
@Lourdes52378548 https://t.co/vMnogTdp0A",Message,Photo,1574,350,"Colonia Lindavista, México, Mexico",231,0,26,93,
Instagram,https://www.instagram.com/p/CdReGFmleI0/,,5/7/2022 6:06 pm,"Reposted from latinisimotv ARRESTADO POR ATAQUE A ESTUDIANTE EXTRANJERO DE FIU

Daniel Augusto Roncancio, enfrenta cargos de asalto por razones de prejuicios por religión contra un estudiante extranjero.

El hecho quedó registrado en un vídeo de vigilancia, donde se ve en un intercambio verbal con la víctima, que finalmente se baja del ascensor y él la sigue hasta el punto que lo golpea repetidamente, en la cara y el abdomen.

Jonathan Arche, portavoz del departamento de policía de Sweetwater, dijo:

“Atacó verbalmente con frases de racismo y cuando salió del elevador finalmente lo atacó físicamente”.

Video cortesía: telemundo51

#LatinísimoTv #noticias #internacionales #estudiantes #violencia #racismo",Message,Video,0,5,,5,0,0,0,Perfilamiento racial
Twitter,https://twitter.com/NastyPepeRex/statuses/1523053711278637056,NastyPepeRex,5/7/2022 5:34 pm,Normalmente los comentarios racistas provienen de gente pendeja. 💯,Message,Text Only,12,0,"Santa Rosa Jauregui, Querétaro, Mexico",0,0,0,0,
Twitter,https://twitter.com/juan_wiechers50/statuses/1523053515673059328,juan_wiechers50,5/7/2022 5:33 pm,"kenialopezr Que se vayan ya, son una bola de bestias acomplejados y resentidos con la vida y con la nula inteligencia que dios le dio para razonar. Son una amenaza a la humanidad",Mention,Text Only,2,0,"Jesus del Monte, México, Mexico",0,0,0,0,Backlash
Twitter,https://twitter.com/VictorMoneda2/statuses/1523051527778324482,VictorMoneda2,5/7/2022 5:25 pm,"GemResorts @DenizMeunier @JorgeRoHe @diputadospan @INEMexico @TEPJF_informa Son infalibles, su clasismo brota al instante",Mention,Text Only,183,0,"Cholula, Puebla, Mexico",0,0,0,0,
Twitter,https://twitter.com/AndresRendonMX2/statuses/1523049299046719490,AndresRendonMX2,5/7/2022 5:17 pm,"_frankyjalisco_ Ah no bueno, ésa nos salió 
clasista y cobarde. https://t.co/BgiAYyUyzu",Mention,Photo,484,0,"Ecatepec, México, Mexico",0,0,0,0,
Twitter,https://twitter.com/DarenglyMateo/statuses/1523049265630973952,DarenglyMateo,5/7/2022 5:16 pm,"#MexicoEsProvida
México Es machista, racista, clasista, homofóbico, indiferente, inseguro, y muchas cosas más también.",Message,Text Only,573,0,Mexico,0,0,0,0,Sexodiversidad
Twitter,https://twitter.com/alanistephany/statuses/1523048743888556032,alanistephany,5/7/2022 5:14 pm,"como que clasista bro?? 
Si a mí me gustan los mojitos de 3L x $149",Message,Text Only,201,0,"Morelia, Michoacán, Mexico",0,0,0,0,
Twitter,https://twitter.com/alanmarinluna/statuses/1523048453995212819,alanmarinluna,5/7/2022 5:13 pm,"No soy clasista, también tengo amigos americanistas, eso es ser incluyente!!!",Message,Text Only,368,0,"Casa Blanca, Puebla, Mexico",0,0,0,0,
Twitter,https://twitter.com/JulioEscamillaM/statuses/1523048394725355520,JulioEscamillaM,5/7/2022 5:13 pm,"Se llama racismo. Y además del centro de México para abajo tenemos más en común con Guatemala que con Nuevo León. Que no mamen | QT: Bájenle a su xenofobia selectiva. Hoy critican la afiliación de guatemaltecos al IMSS, ayer tenían banderas de Ucrania.

Cada año ingresan con permiso miles de jornaleros guatemaltecos a trabajar en el café y otros cultivos. 
Hoy van a cotizar en el IMSS, pagando sus cuotas. FIN.",Message,Text Only,123,0,"Oaxaca de Juarez, Oaxaca, Mexico",0,0,0,0,
Twitter,https://twitter.com/alanistephany/statuses/1523048353738547202,alanistephany,5/7/2022 5:13 pm,"como que clasista bro?? 
Si a mí me gustan los mojitos de 3 litros x 149",Message,Text Only,201,0,"Morelia, Michoacán, Mexico",0,0,0,0,
