Network,Message URL,Profile,Date,Message,Type,Content Type,Followers,Engagements,Location,Gender,Age,Likes,Dislikes,Comments,Shares,Theme
Twitter,https://twitter.com/emmru/statuses/1519137809575170048,emmru,4/26/2022 10:14 pm,"isaerre Lamntable el corto entndimiento,cuando existieron mecanismos de apoyo y proteccion a mujeres?seguro estaban en pañales desde las muertas de Juarez?existe una gran dscomposicion social marcada por""clases sociales""si hubiese necesidad de protesta por clase humilde,clase ALTA no va",Mention,Text Only,27,0,"Colonia del Valle, Mexico City, Mexico",,,0,0,0,0,Género
Twitter,https://twitter.com/Fernand21027836/statuses/1519137251053260800,Fernand21027836,4/26/2022 10:11 pm,"g_quadri Inche payaso, con la cara , la estatura y el cuerpo de perro desnutrido que te cargas , no deberías ni de salir de tu casa
Y si todavía le agregamos tu homofobia, tu clasismo y tu racismo , sinceramente no debiste siquiera haber nacido
Cómo ser humano eres una auténtica piltrafa",Mention,Text Only,84,0,"Tesistan, Jalisco, Mexico",Men,,0,0,0,0,
Twitter,https://twitter.com/rizshi/statuses/1519132120156884993,rizshi,4/26/2022 9:51 pm,"Maria Julia LaFuente debió ser cancelada con lo de ""Manos prietas feas"" pero como el clasismo y racismo no les incómoda lo dejaron pasar. La señora siempre ha sido el payaso de los medios de comunicación regiomontanos, la respetan por su edad, no por lo que ha hecho.",Message,Text Only,1820,0,"Jardines de la Silla (Jardines), Nuevo León, Mexico",,,0,0,0,0,
Twitter,https://twitter.com/Arcalim4/statuses/1519128330141933573,Arcalim4,4/26/2022 9:36 pm,Si ya saben que ese wey es una basura 🙄 | QT: Que onda con las tontejadas que dice @vogelfeuers el muy cobarde ya le puso candado a su cuenta el #ClanTrans vamos a denunciar por racismo y discriminación https://t.co/dPbkD0jCuP,Message,Text Only,7944,0,"Tlalnepantla, México, Mexico",,,0,0,0,0,
Twitter,https://twitter.com/Arcalim4/statuses/1519128146548858880,Arcalim4,4/26/2022 9:35 pm,Si ya saben que ese wey es una basura 🙄 no le den más publicidad | QT: Que onda con las tontejadas que dice @vogelfeuers el muy cobarde ya le puso candado a su cuenta el #ClanTrans vamos a denunciar por racismo y discriminación https://t.co/dPbkD0jCuP,Message,Text Only,7944,0,"Tlalnepantla, México, Mexico",,,0,0,0,0,
Twitter,https://twitter.com/jaimebalarcon/statuses/1519123283651801089,jaimebalarcon,4/26/2022 9:16 pm,"DoliaEstevez @elalbertomedina @ProyectoPuente ¿Pues en qué planeta vive la portanky @DoliaEstevez?

Twitter hasta ayer es la base de propaganda proimperialista-fascista de USA, difunde el odio, la desinformación, el naciste, el sionismo, la misoginia, la homofobia el eacismo y el clasismo

¡Pobre mujer! Salte de tu confort",Mention,Text Only,377,0,"Cuauhtemoc, Mexico City, Mexico",Men,,0,0,0,0,Género
Twitter,https://twitter.com/hector_mujica27/statuses/1519122439090880512,hector_mujica27,4/26/2022 9:13 pm,"Una mesa con grandes intelectuales.

Entre ellos el Dr. Rubial García, una verdadera eminencia. | QT: El racismo en México NO existe.

Hablar de “razas” en este país es imposible por el mestizaje histórico, es un término importado de EU por los progres mexicanos. Te lo explica la historiadora Solange Alberro. 👇🏽https://t.co/YJQPFbifqN",Message,Text Only,2382,0,"Cuauhtemoc, Mexico City, Mexico",,,0,0,0,0,
Twitter,https://twitter.com/jaimebalarcon/statuses/1519121862747373570,jaimebalarcon,4/26/2022 9:10 pm,"jesusortegam La #LadyEscupitajo, una mujer puerta, Cerda, cochina, es parte de 50+1

Las 50 restantes son igual que esa puerca mujer: todas son puertas clasistas @marianagc en primer lugar",Mention,Text Only,377,0,"Cuauhtemoc, Mexico City, Mexico",Men,,0,0,0,0,Género
Twitter,https://twitter.com/AzaliaGuevara4/statuses/1519119367501492227,AzaliaGuevara4,4/26/2022 9:00 pm,"Con estas reformas se implementarían estrategias dentro de las instituciones educativas públicas y privadas, para eliminar estereotipos de género que causen desigualdad y discriminación que tengan que ver con formas de vestir, actitudes y creencias, entre otras. (4/4) https://t.co/yGVIjtJNuA",Mention,Photo,1004,0,"Miguel Aleman (La Doce), Sonora, Mexico",,,0,0,0,0,
Twitter,https://twitter.com/AzaliaGuevara4/statuses/1519119339957493760,AzaliaGuevara4,4/26/2022 9:00 pm,"Felicito a mi compañera diputada, @Celeste4T, por tan importante iniciativa y así velar por la no discriminación en las escuelas de nuestro estado. (2/4) https://t.co/8Ls8ekGuHW",Mention,Photo,1004,0,"Miguel Aleman (La Doce), Sonora, Mexico",,,0,0,0,0,
Twitter,https://twitter.com/AzaliaGuevara4/statuses/1519119308479246341,AzaliaGuevara4,4/26/2022 9:00 pm,"Continuando con los trabajos que eviten cualquier discriminación hacia las mujeres, niñas y adolescentes, el día de hoy se presentó una iniciativa que reforma diversas disposiciones a la ley de educación del Estado de Sonora. (1/4) https://t.co/wpiCkeLAWj",Message,Photo,1004,0,"Miguel Aleman (La Doce), Sonora, Mexico",,,0,0,0,0,Género
Twitter,https://twitter.com/melvillalobos_/statuses/1519116715229159427,melvillalobos_,4/26/2022 8:50 pm,"Le pides peras al olmo.... | QT: Sr. Quadri, hágase responsable de sus actos, violentos, misoginos, clasistas y racistas, no culpe al gobierno, que usted sea una m13rd4 de persona😡",Message,Text Only,792,0,"General Escobedo, Nuevo León, Mexico",,,0,0,0,0,
Twitter,https://twitter.com/danieldelsolr/statuses/1519114943223631873,danieldelsolr,4/26/2022 8:43 pm,"“Lo que no se nombra no existe” 

Gracias al @TecMilenio_HMO por invitarme a dar esta charla con sus estudiantes de prepa.

Por un Sonora más Justo  más inclusivo y libre de discriminación.

#LenguajeInclusivo #LGBT #LGBTQ https://t.co/9aT3lCL49W",Message,Photo,2599,0,"Miguel Aleman (La Doce), Sonora, Mexico",Men,,0,0,0,0,
Instagram,https://www.instagram.com/p/Cc1aAQ4O3LP/,,4/26/2022 8:31 pm,"En nuestro blogspot hemos publicado la entrevista realizada a la Dra. estherpinedag en donde conversamos sobre el #racismo y el #sexismo en los dibujos animados de televisión.

Sin embargo, hemos preparado un pequeña reseña sobre el libro qué queremos compartir contigo.

Si te gusta esta publicación, compártelo y dale like.",Message,Photo,0,14,,,,12,0,2,0,
Instagram,https://www.instagram.com/p/Cc1ZpiKJ9UG/,,4/26/2022 8:28 pm,"Jesús no nos dice “tenéis que ser” sal o “tenéis que ser” luz. Sino dice “sois” sal y “sois” luz. En la medida en que estamos en el mundo viviendo fuertemente enraizados en Dios, que es nuestra fuente de Vida y de Ser, somos sal y luz de la tierra. Y esto no es otra cosa que poder transparentar a nuestro alrededor, en las relaciones que establecemos con nuestro entorno y en todo lo que hacemos, la luz que brilla en nuestra interior, la luz que es Dios mismo, la luz que es siempre recibida para entregarla. 

Pero es verdad, que por el camino se nos van pegando capas y capas que nos hacen vivir cada vez más en la periferia de nosotros mismos, que van desvirtuando aquello que somos en el fondo, que impiden el paso de la luz. Y si no hay luz todo se convierte en oscuridad, confusión y perdemos el norte, perdemos el sentido.

En cada persona la luz brilla con un tono y color propio; y ese color propio es el que cada uno estamos llamados a poner. Pero al mismo tiempo necesitamos el color de los otros, su aportación específica. Nadie tenemos todo, pero todos tenemos algo que poner, que compartir en este mundo en que todo está interconectado y en esta época en que más que nunca nos sabemos pertenecientes a una casa común, a un proyecto común que sólo será posible si sabemos construir un nosotros a partir de la riqueza de lo diverso. 

Hagámonos conscientes de todos los espacios, situaciones cotidianas, personas que Dios pone ante nosotros. ¿Cuál es nuestra forma específica de ser luz y sal en nuestros entornos? ¿Cómo colaboramos a disipar oscuridades a nuestro alrededor, a favorecer una vida con más sabor evangélico? Que en este día cada uno podamos descubrir “nuestra parte” en el conjunto, nuestra humilde contribución para “cocinar” el día a día de este Universo, del que somos una minúscula partícula, pero tan importante para Dios. 

Hna. María Ferrández Palencia, OP

Conviérteme primero a mí. Para que yo contagie a otros la Buena Noticia.

#Pascua #Jesús #resucitó #amor #empatía #Vive #servicio #tijuana #méxico #estadosunidos #racismo #delasalle #color #luz #educación #wearelasalle #refugees #refugeeswelcome #humanrights #lasallistas #utopía #picoftheday #photography",Message,Photo,0,111,,,,103,0,8,0,
Twitter,https://twitter.com/GUSYOOY/statuses/1519110104402046977,GUSYOOY,4/26/2022 8:24 pm,ChumelTorres Entiendo tu chiste. Es como si un pendejete Ingeniero mecánico opinara de política no? Pinche clasista mamón!!!,Mention,Text Only,301,0,"San Salvador Tizatlalli, México, Mexico",,,0,0,0,0,
Twitter,https://twitter.com/HalconNegroJR/statuses/1519109285401272321,HalconNegroJR,4/26/2022 8:20 pm,QUE P ÑETAS @vogelfeuers | QT: Que onda con las tontejadas que dice @vogelfeuers el muy cobarde ya le puso candado a su cuenta el #ClanTrans vamos a denunciar por racismo y discriminación https://t.co/dPbkD0jCuP,Message,Text Only,5008,0,"Cuauhtemoc, Mexico City, Mexico",,,0,0,0,0,
Twitter,https://twitter.com/enchantee_ics/statuses/1519108997411921920,enchantee_ics,4/26/2022 8:19 pm,showPamelaChu @brujasdelmar @MareaVerdeMex @ParisBangBang Chica... sabes que brujas del mar son transfóbicas verdad? No estás llamando a la mejores abogadas. Además... de verdad eres quien para hablar de feminismo? En tus videos abunda el acoso y clasismo disfrazados de comedia.,Mention,Text Only,5031,0,"Tesistan, Jalisco, Mexico",,,0,0,0,0,
Twitter,https://twitter.com/Cony68/statuses/1519108716498341888,Cony68,4/26/2022 8:18 pm,"Hmm eso quiere decir que esta persona es alta 🤔. Pero que culpa tienen las que están chaparras y no están cómodos con altos?  Mi novio es altísimo y me encanta, pero uno no debe ser clasista yo pienso, por que hay para todos los gustos, pero este no es TINDER! | QT: estoy eliminando a todo el que mida menos de 1,65 cms... ésto no es un hormiguero!!!!",Message,Text Only,42,0,Mexico,,,0,0,0,0,
Twitter,https://twitter.com/EdithFerreto/statuses/1519105363093729280,EdithFerreto,4/26/2022 8:05 pm,"#ToxicTwitter evidencia que esta plataforma no se está haciendo cargo del discurso de odio y otras expresiones de violencia. | QT: Nuestra respuesta a la toma de control de #Twitter por parte de #ElonMusk: independientemente de quien tenga la propiedad, Twitter tiene la responsabilidad de proteger los #DDHH, incluidos el derecho a vivir sin discriminación y violencia, y a la libertad de expresión y opinión. https://t.co/TRMd8YJ7MG",Message,Text Only,2044,0,"Colonia del Valle, Mexico City, Mexico",Women,,0,0,0,0,
Twitter,https://twitter.com/queruba/statuses/1519103134584524803,queruba,4/26/2022 7:56 pm,"Obtusos, ridículos, lamebotas que todo justifican. No nos merecemos este tipo de ""representantes"" | QT: ⚠️ Pasen a ver el tamaño de madriza que le puso @fdelcollado a “Gutierritos” @Sergeluna_S en #Tragaluz @latinus_us 

Eso sucede cuando pones ignorantes y acomplejados a dirigir el parlamento. Bueno, “habrá que ver el contexto” 😹",Message,Text Only,2570,0,"Naucalpan de Juarez, México, Mexico",,,0,0,0,0,
Twitter,https://twitter.com/abrahambf/statuses/1519102558073098240,abrahambf,4/26/2022 7:54 pm,jgnaredo El cártel de los serentidos y acomplejados....y sin dignidad. https://t.co/JS3VSR8bAC,Mention,Photo,356,0,"Irapuato, Guanajuato, Mexico",,,0,0,0,0,
Twitter,https://twitter.com/marcoruizcc/statuses/1519100673262030850,marcoruizcc,4/26/2022 7:46 pm,"En el mundo siguen prevaleciendo estereotipos discriminatorios, normas culturales y actitudes que normalizan y trivializan la violencia contra las mujeres y las niñas. Las mujeres lesbianas conforman un grupo que sufre doble discriminación: por su género y por el estigma asociado https://t.co/4cfh09oJ3U",Message,Photo,286,0,"Casa Blanca, Puebla, Mexico",Men,,0,0,0,0,"Sexodiversidad, Género"
Twitter,https://twitter.com/Alberto11831/statuses/1519098967916752896,Alberto11831,4/26/2022 7:39 pm,"QuecoFlores @Solteronaaa Ryan O'Neal y ali Mcgraw
Gran película que ahora no funcionaria.
Ya saben
Clasismo
 racismo 
pendejada y media",Mention,Text Only,214,0,"Ecatepec, México, Mexico",,,0,0,0,0,
Twitter,https://twitter.com/JuampiSwan/statuses/1519095601228619776,JuampiSwan,4/26/2022 7:26 pm,"annyestherburg @JohnAlexVar @JuanPolancoB Despenalizar el anborto es un y ""spript de discriminación""?",Mention,Text Only,371,0,"Magdalena Contreras, Mexico City, Mexico",Men,,0,0,0,0,
Twitter,https://twitter.com/ComunicacionXXI/statuses/1519093078413524992,ComunicacionXXI,4/26/2022 7:16 pm,"#díadevisibilidadLésbica un momento para decidirnos por el respeto a las mujeres sin importar sus preferencias sexuales @misabelish | QT: El día de la visibilidad lésbica, tiene como objetivo hacer visible la doble discriminación que sufren las mujeres lesbianas, por los estigmas, la falta de equidad y los señalamientos. 
#LaCuruldelasMujeres 💜 #DiadelaVisibilidadLesbica https://t.co/OzYBw664ed",Message,Text Only,935,0,"Toluca, México, Mexico",,,0,0,0,0,"Sexodiversidad, Género"
Twitter,https://twitter.com/ilsicilian/statuses/1519091164674248705,ilsicilian,4/26/2022 7:08 pm,"GlodeJo07 @AnonyJoeMouse @Montzquesisalta 🤦🏻‍♂️🤦🏻‍♂️🤦🏻‍♂️ es de dar lastima el vgt, a cualquier pregunta, responde con lo mismo. Se necesita ser un ser despreciable, desesperado y resentido, para poder intentar creerle a lopez",Mention,Text Only,5089,0,"Garza Garcia, Nuevo León, Mexico",,,0,0,0,0,Backlash
Twitter,https://twitter.com/JuampiSwan/statuses/1519090744551690247,JuampiSwan,4/26/2022 7:07 pm,"annyestherburg @JohnAlexVar @JuanPolancoB No, no hace falta ""demsontar el concepto"". No existe ninguna ""ideología de género"". Ustedes inventaron un enemigo imaginario (IG) con tal de justificar su discriminación y su violencia.",Mention,Text Only,371,0,"Magdalena Contreras, Mexico City, Mexico",Men,,0,0,0,0,
Instagram,https://www.instagram.com/p/Cc1QD5hNMTy/,,4/26/2022 7:04 pm,"Este tipo encontró un nuevo trabajo en el cual no recibe un centavo.
Es normal que a todo el mundo tu contenido no le guste y eso se debe a muchos factores, puede que no edites bien, no hagas el contenido con la mejor calidad, o simplemente tu contenido no es su preferencia. Pero para llegar a este extremo tampoco chic@s, hay muchas personas matándose por salir adelante, por alcanzar metas, y créanme que con comentarios como estos se pueden matar las ganas de muchas personas. Aparte el tipo agrega un comentario #racista , el comentario no me afecto para nada; solo quise compartir esto con ustedes para que eviten hacer este tipo de comentarios a creadores, que apenas estén empezando ni a nadie, ninguno sabe a dónde vamos a parar en esta vida y de quién necesitaremos ayuda, así que sean buenas personas y si algún creador de contenido no te gusta pues no te gusta y listo pero no le lances palabras así por así, sin estar haciéndote algo malo... Yo quiero una comunidad llena de buenas personas que sea con ese tipo de personas llegar lejos.
Dios me los BENDIGA y no sean de este tipo de personas y tampoco se relacionen con gente así. 
Gracias por leer ""Te quiero"" 🙌",Message,Photo,0,4,,,,4,0,0,0,
Twitter,https://twitter.com/COPRED_CDMX/statuses/1519089743539101696,COPRED_CDMX,4/26/2022 7:03 pm,"La presidenta de este Consejo, @Geraldina_GV, señaló que las lesbianas sufren una doble discriminación por su condición de mujeres y lesbianas. Recordó que hay que destacar la presencia de la letra L en el acrónimo #LGBT, que en ocasiones suele invisibilizarse. https://t.co/ru9vrUhm7w",Mention,Photo,47705,0,"Cuauhtemoc, Mexico City, Mexico",,,0,0,0,0,"Sexodiversidad, Género"
Twitter,https://twitter.com/JuampiSwan/statuses/1519082724522434560,JuampiSwan,4/26/2022 6:35 pm,"JohnAlexVar @annyestherburg @JuanPolancoB No, no es una opinión. Es un hecho, la ""IG"" no existe.
Solamente han hecho evidente lo bajo que caen ustedes con tal de justificar su discriminación y su violencia",Mention,Text Only,371,0,"Magdalena Contreras, Mexico City, Mexico",Men,,0,0,0,0,
Twitter,https://twitter.com/EuniceArias/statuses/1519077809217449984,EuniceArias,4/26/2022 6:15 pm,"LauraSanchezLey Pues, yo lo analizaría al revés. ¿Quiénes son los que tienen posibilidades de producir un podcast? Por eso la oferta está muy influenciada por una visión clasista. Habría que democratizar más su producción y acceso.",Mention,Text Only,12285,8,"Miguel Hidalgo, Mexico City, Mexico",Women,,6,0,0,2,
Twitter,https://twitter.com/h1contreras/statuses/1519075426894766080,h1contreras,4/26/2022 6:06 pm,"g_quadri, ya pónganle un bozal a ese pendejo, o llevenlo al San Bernardino | QT: Quadri, el racista, lo hace de nuevo. 

Alguien recuérdele al legislador facho que también ha ido a NY y a Washington.",Mention,Text Only,168,0,"Colonia del Valle, Mexico City, Mexico",Men,,0,0,0,0,
Twitter,https://twitter.com/ArizpeMiguelZ/statuses/1519070620478230535,ArizpeMiguelZ,4/26/2022 5:47 pm,"c3sco4life3 El típico que si escriben algo en contra de su equipo, saca lo naco y ofende.
Qué vida tan pi…",Mention,Text Only,30246,0,"Cuauhtemoc, Mexico City, Mexico",,,0,0,0,0,Odio
Twitter,https://twitter.com/JuampiSwan/statuses/1519069560732717056,JuampiSwan,4/26/2022 5:43 pm,"ElIngeRMA1 @ErikNoeSnchez1 @padrehayen De hecho sus discursos de discriminación son un atentado contra los derechos humanos. Y su compromiso por justificar la discriminación, la violencia y el abuso solo han tenido el efecto contrario que ustedes esperaban. Ahora el foco está en ustedes.",Mention,Text Only,371,0,"Magdalena Contreras, Mexico City, Mexico",Men,,0,0,0,0,
Twitter,https://twitter.com/DIVERSIDADSEX21/statuses/1519069311125622784,DIVERSIDADSEX21,4/26/2022 5:42 pm,"Las #Utopías  son espacios libres de Discriminación. 
Hoy se conmemora el #DíaInternacionalDeLaVisibilidadLésbica👭🏳️‍🌈

Lesbianas orgullosas y visibles.

#OrgulloLésbico #NoMásLesbofobia https://t.co/DU6qOvWCk2",Message,Photo,697,0,"Iztapalapa, Mexico City, Mexico",,,0,0,0,0,Sexodiversidad
Twitter,https://twitter.com/tito363180442/statuses/1519068078805438464,tito363180442,4/26/2022 5:37 pm,"El centro de capacitacion del Senado para q putas surve???? 143 cuantis legislafores tomaron capaciracion en ese organo???? 
Pronto aprendwran para q putas dirce el Instituto Belisario Dominguez no only puta brujeria criminal sino igual para lo q fue creado
Azucar1543 | QT: ✅ Por unanimidad, con 101 votos a favor se aprueba reformar la Ley del Instituto Mexicano de la Juventud, para promover y fomentar a la juventud un desarrollo pleno e integral en condiciones de igualdad y no discriminación.",Message,Text Only,174,0,"Acapulco de Juarez, Guerrero, Mexico",,,0,0,0,0,
Twitter,https://twitter.com/ConnieSmithM/statuses/1519068063844519936,ConnieSmithM,4/26/2022 5:37 pm,SerdanChill @Wen_Mx Y el NACO tenía que salir a brillar! https://t.co/C2Z8d9JtYv,Mention,Photo,3,0,"San Lorenzo Acopilco, Mexico City, Mexico",Women,,0,0,0,0,Odio
Twitter,https://twitter.com/OvidioPeraltaS/statuses/1519067454370156548,OvidioPeraltaS,4/26/2022 5:34 pm,"#PorElBienestar de la juventud mexicana, con 101 votos a favor, en el @senadomexicano aprobamos reformar la Ley del Instituto Mexicano de la Juventud, para promover y fomentar a la juventud un desarrollo pleno e integral en condiciones de igualdad y no discriminación. https://t.co/00oZV5itol",Message,Photo,4250,19,"Cuauhtemoc, Mexico City, Mexico",,,13,0,1,5,
Twitter,https://twitter.com/tito363180442/statuses/1519067355879419904,tito363180442,4/26/2022 5:34 pm,"En q riempo verianoa fomento juvenil???? 
Pronto estoy senado pra q aprendan a no hacer reformas dino a respetar Carta Magna peo sin reformas y a respetar Doctriba academica en drecho constitucional q es como se perfecciona ley al tenor de acudir a los tribunales libres amenaza5 | QT: ✅ Por unanimidad, con 101 votos a favor se aprueba reformar la Ley del Instituto Mexicano de la Juventud, para promover y fomentar a la juventud un desarrollo pleno e integral en condiciones de igualdad y no discriminación.",Message,Text Only,174,0,"Acapulco de Juarez, Guerrero, Mexico",,,0,0,0,0,
Twitter,https://twitter.com/JuampiSwan/statuses/1519064732249956352,JuampiSwan,4/26/2022 5:23 pm,"ElIngeRMA1 @ErikNoeSnchez1 @padrehayen La verdad es que la ""ideología de género"" no existe, que ustedes tengan que inventar enemigos imaginarios con tal de justificar su discriminación es un claro ejemplo del peligro que ustedes representan para la sociedad.",Mention,Text Only,371,0,"Magdalena Contreras, Mexico City, Mexico",Men,,0,0,0,0,
Twitter,https://twitter.com/AntichairoAvila/statuses/1519058090661928962,AntichairoAvila,4/26/2022 4:57 pm,PaVa_Mx @jgnaredo Chairos acomplejados y abajistas🤣🤣🤣🤣🤣🤣🤣 https://t.co/3sPPexM3Fr,Mention,Photo,828,0,"Coyoacan, Mexico City, Mexico",,,0,0,0,0,
Instagram,https://www.instagram.com/p/Cc1BIJrv_9E/,,4/26/2022 4:54 pm,"Lo anoto. Sorprendentemente, aquí también necesitamos leerlo. 

#REPOST devoralibrosyt with get__repost__app  Os imagináis que os preguntan: si eres negra y duermes en una sábana blanca, ¿la manchas? 😨

Hoy os quiero hablar de Ponte en mi piel de adrianaboho editado por libroscupula. Este libro ya se presenta como una guía para combatir el racismo en la actualidad. El diseño de la cubierta me parece muy acertado y en su interior nos plantea cambios para que corrijamos esos microrracismos que están en el aire cada día para construir un mundo mejor y con más respeto. Es cierto que hay detalles de los que no somos conscientes, pero si verdaderamente quieres cambiarlos lo importante es tomar consciencia y dar el paso. Considero que es un libro muy recomendado porque sirve de aprendizaje y no un aprendizaje cualquiera, sino uno en el que tu comportamiento lleva implícito los derechos de otras personas. Al inicio del libro vamos a encontrar un índice que ya nos avisa del contenido que vamos a ver en su interior. Frases como Vete a tu país, una negra que habla catalán o no alquilamos pisos a negros son muy fuerte escucharlas, así que imaginad vivirlas. Como comenta la propia autora, este no es el típico libro de racismo, sino que enfoca el tema de una manera más atractiva y novedosa, y desde el buen rollo. Me ha gustado mucho también. Este libro me ha calado fuerte. La considero una lectura muy necesaria.

¿Lo habéis leído? 

#adrianaboho #libros #librosrecomendados #librosymaslibros #librosenespañol #racism #racismo #racismomata #bookstagramespaña #bookstagram #book #books #repostandroid #repostw10",Message,Photo,0,9,,,,9,0,0,0,
Instagram,https://www.instagram.com/p/Cc1ApBmvg5V/,,4/26/2022 4:49 pm,"Les invitamos a participar este viernes en nuestra primer sesión de cine foro presencial 2022, donde presentaremos cortometrajes y hablaremos un ratico sobre las temáticas. Plancito para parcharse un rato después de esta semana tan larga de parciales. 

También estaremos presentando por Facebook live en nuestra nueva pagina oficial: https://www.facebook.com/Semillero-Tejiendo-Saberes-104930092205427
#uniminuto #uniminutocalle80 #psicología #psicologiacomunitaria #semillero #pensamientos #investigación #colombia #pscologiasocial #cine #cineforo #parchar #racismo",Message,Photo,0,1,,,,1,0,0,0,
